"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"4","E02004817","Test Valley 004",3729,1,121,121,26,26,2188,266,137,825,18,261.11499,124.114,784.86401,2121.41797,-66.582,219.993,82.993,796.63202,2144.12402,-43.876,869.71997,732.71997,569.89099,1810.38794,-377.612,1092.75195,955.75201,515.85797,1675.77698,-512.22302,-0.0298,55253,-0.01051,19477,-0.03062,56797,-0.01133,21021,-0.05751,106662,-0.03822,70886,-0.0627,116304,-0.04342,80528,-29600,-11292,-30078,-11770,-64797,-46489,-106664,-88356,0.0179
"30","E02004809","Rushmoor 008",4765,12,359,265,3,38,2284,233,270,1195,106,406.98401,136.98399,1151.88599,2219.73511,-64.265,365.42099,95.421,1163.35706,2238.27808,-45.722,967.87903,697.87903,955.85797,1971.37903,-312.621,1340.86304,1070.86304,850.54999,1787.15503,-496.845,-0.03939,73002,-0.01891,35035,-0.02808,52072,-0.00761,14105,-0.10519,195089,-0.08472,157122,-0.11596,215084,-0.09549,177117,-36193,-16167,-30869,-10843,-85569,-65543,-146281,-126255,0.01625
"64","E02003548","Portsmouth 025",3068,11,200,203,25,34,1517,144,333,558,43,501.95099,168.951,507.51801,1433.22498,-83.775,432.02899,99.029,531.14001,1465.83704,-51.163,948.69202,615.69202,357.09,1220.97498,-296.02499,1056.59802,723.59802,347.767,1150.38904,-366.61099,-0.10214,189449,-0.03293,61063,-0.08106,150374,-0.01186,21988,-0.17331,321495,-0.1041,193109,-0.16914,313760,-0.09993,185374,-61524,-19782,-55022,-13280,-102543,-60801,-138889,-97147,0.00504
"88","E02003568","Southampton 020",4759,8,271,305,13,36,2280,281,342,1179,44,524.297,182.297,1113.53101,2195.771,-84.229,470.96701,128.967,1128.104,2222.82495,-57.175,1147.95203,805.95203,865.35199,1925.97595,-354.02399,1465.40002,1123.40002,777.33002,1761.03601,-518.96399,-0.06119,113462,-0.02516,46639,-0.04521,83851,-0.00918,17028,-0.14798,274501,-0.11196,207678,-0.15392,285510,-0.1179,218687,-54584,-21387,-47198,-14001,-112415,-79218,-178239,-145042,0.01334
"103","E02004696","Basingstoke and Deane 022",2638,10,245,86,3,14,1935,117,24,184,20,60.286,36.286,177.145,1910.16504,-24.835,50.722,26.722,178.11099,1917.01794,-17.982,204.92999,180.92999,141.705,1818.44397,-116.556,373.14401,349.14401,122.142,1693.09595,-241.90401,-0.02187,40536,-0.01399,25925,-0.01659,30764,-0.00871,16153,-0.06031,111860,-0.05243,97249,-0.09842,182575,-0.09055,167964,-19681,-12155,-17168,-9642,-52893,-45367,-127802,-120276,NA
"163","E02004815","Test Valley 002",3460,0,54,250,61,31,1946,312,172,614,20,314.01901,142.019,578.58502,1872.48901,-73.511,276.85901,104.859,588.12201,1891.97998,-54.02,912.54102,740.54102,416.52701,1572.83203,-373.168,1123.72998,951.72998,378.37701,1450.401,-495.59799,-0.04298,79708,-0.01646,30526,-0.04198,77867,-0.01546,28685,-0.09116,169105,-0.06465,119923,-0.09148,169690,-0.06496,120508,-36807,-14284,-34014,-11491,-82005,-59482,-122591,-100068,0.01412
"312","E02003572","Southampton 024",2913,2,53,281,9,40,1952,167,116,272,21,209.285,93.285,260.048,1892.40906,-59.591,190.664,74.664,262.43201,1905.78601,-46.214,587.61603,471.616,202.54401,1657.21899,-294.78101,852.33398,736.33398,177.133,1473.14294,-478.85699,-0.05446,100986,-0.02414,44742,-0.04172,77371,-0.01139,21127,-0.16289,302157,-0.13257,245913,-0.18452,342289,-0.1542,286045,-38555,-17602,-33206,-12253,-98525,-77572,-165983,-145030,0.01717
"316","E02004730","Fareham 004",3793,1,189,69,15,56,2849,168,133,287,26,236.44501,103.445,274.71201,2770.44189,-78.558,222.907,89.907,274.19901,2782.854,-66.146,619.745,486.745,216.341,2488.78198,-360.21799,919.849,786.849,192.784,2252.34595,-596.65399,-0.06636,123050,-0.02986,55338,-0.06209,115167,-0.02558,47455,-0.1494,277115,-0.1129,209403,-0.18604,345081,-0.14954,277369,-60400,-27896,-53136,-20632,-138069,-105565,-246049,-213545,0.0129
"358","E02003549","Southampton 001",2875,5,92,257,14,17,1748,162,143,411,26,224.108,81.108,395.32101,1699.87903,-48.121,234.041,91.041,386.59,1697.177,-50.823,542.54199,399.54199,320.759,1521.573,-226.427,786.87299,643.87299,277.905,1367.83606,-380.164,-0.04864,90175,-0.01781,32994,-0.04109,76211,-0.01026,19030,-0.12599,233699,-0.09516,176518,-0.1369,253926,-0.10607,196745,-35959,-13371,-35472,-12884,-81047,-58459,-131963,-109375,0.02
"364","E02004775","Havant 014",3857,9,313,98,15,35,2601,179,142,448,17,286.28699,144.287,421.33899,2505.15991,-95.84,221.608,79.608,433.073,2548.323,-52.677,835.58099,693.58099,297.634,2154.48706,-446.513,1047.95203,905.95203,284.38101,1993.67004,-607.33002,-0.10529,195278,-0.05424,100588,-0.08565,158881,-0.0346,64191,-0.21848,405293,-0.16744,310603,-0.24162,448210,-0.19057,353520,-56793,-29628,-46479,-19314,-139039,-111874,-222423,-195258,0.0062
"392","E02004686","Basingstoke and Deane 012",4313,10,414,286,22,14,2203,156,116,1072,20,236.85899,120.859,1030.59998,2144.51611,-58.484,179.287,63.287,1053.08997,2169.82007,-33.18,852.46802,736.46802,786.96002,1870.41199,-332.58801,1182.125,1066.125,685.79498,1699.76001,-503.23999,-0.03151,58418,-0.01447,26811,-0.02486,46108,-0.00782,14501,-0.07643,141760,-0.0594,110153,-0.08512,157869,-0.06808,126262,-29714,-13507,-24826,-8619,-73204,-56997,-128571,-112364,0.01623
"410","E02004821","Test Valley 008",2060,3,131,22,6,22,1604,98,32,121,21,59.492,27.492,117.793,1582.56396,-21.436,46.932,14.932,120.506,1590.86902,-13.131,164.72,132.72,102.934,1503.19604,-100.804,310.16599,278.16599,89.965,1386.29602,-217.70399,-0.0209,38748,-0.0104,19272,-0.02176,40364,-0.01126,20888,-0.04968,92146,-0.03918,72670,-0.07334,136032,-0.06283,116556,-20395,-9874,-21005,-10484,-48452,-37931,-106569,-96048,0.01477
"428","E02003559","Southampton 011",3604,5,123,166,4,25,2085,224,278,663,31,436.25201,158.252,617.16901,1997.20105,-87.799,438.26901,160.269,610.565,2000.90698,-84.093,981.08002,703.08002,445.73499,1706.96301,-378.03699,1192.28796,914.28802,412.271,1563.85205,-521.14801,-0.06063,112426,-0.02225,41230,-0.05025,93200,-0.01187,22004,-0.14417,267415,-0.10578,196219,-0.14503,269009,-0.10664,197813,-53958,-19579,-51717,-17338,-110045,-75666,-161599,-127220,0.01024
"468","E02004693","Basingstoke and Deane 019",3661,2,125,244,10,26,2629,241,80,285,19,196.918,116.918,270.914,2549.29907,-79.701,156.965,76.965,273.59399,2577.10107,-51.899,720.91803,640.91803,198.44701,2201.33496,-427.66501,1002.745,922.745,177.028,1994.92102,-634.07898,-0.04877,90444,-0.02874,53295,-0.03412,63277,-0.01409,26128,-0.16266,301739,-0.14263,264590,-0.17867,331452,-0.15865,294303,-38801,-22574,-29187,-12960,-121815,-105588,-202832,-186605,0.02006
"554","E02004800","New Forest 022",2292,7,69,31,5,13,1804,92,86,170,15,167.563,81.563,159.957,1739.62903,-64.371,124.222,38.222,164.237,1774.81201,-29.188,472.74701,386.74701,118.064,1503.43701,-300.564,608.573,522.573,110.925,1386.11096,-417.88901,-0.03755,69624,-0.01964,36408,-0.02809,52092,-0.01018,18876,-0.08492,157509,-0.06701,124293,-0.0974,180675,-0.0795,147459,-33471,-17721,-23961,-8211,-86478,-70728,-142413,-126663,0.01261
"566","E02003537","Portsmouth 014",4880,1,75,398,43,95,2970,312,452,511,23,763.22101,311.22101,467.76901,2774.04199,-195.95799,691.33002,239.33,484.987,2818.51611,-151.48399,1706.18506,1254.18506,319.086,2190.24707,-779.75299,1906.46802,1454.46802,309.077,2044.65405,-925.34601,-0.1993,369702,-0.07752,143776,-0.16464,305411,-0.04285,79485,-0.42694,792038,-0.30515,566112,-0.39017,723823,-0.26838,497897,-111922,-43049,-105989,-37116,-225250,-156377,-287081,-218208,0.00468
"575","E02004739","Fareham 013",2848,5,70,62,5,44,2157,135,173,172,25,281.21799,108.218,160.983,2072.69995,-84.3,268.259,95.259,164.035,2081.56494,-75.435,605.67102,432.67099,126.338,1821.01404,-335.98599,780.40698,607.40698,120.525,1673.61304,-483.38699,-0.07154,132658,-0.02861,53017,-0.0757,140415,-0.03276,60774,-0.1469,272473,-0.10396,192832,-0.16175,300025,-0.11882,220384,-67653,-26853,-67545,-26745,-135565,-94765,-208634,-167834,0.00472
"579","E02004808","Rushmoor 007",5066,7,392,165,16,39,3422,234,237,532,22,415.72198,178.722,499.08401,3300.78711,-121.213,385.56299,148.563,506.26099,3321.28003,-100.72,1068.06201,831.06097,367.49701,2866.04492,-555.95502,1380.26099,1143.26099,339.58099,2631.0791,-790.92102,-0.06857,127145,-0.03368,62423,-0.05173,95941,-0.01683,31219,-0.19034,353056,-0.15545,288334,-0.20838,386520,-0.17349,321798,-70304,-34387,-64363,-28446,-175569,-139652,-277920,-242003,0.01205
"603","E02004811","Rushmoor 010",3730,5,280,209,7,27,2474,237,63,403,25,153.674,90.674,388.254,2415.37988,-58.62,108.789,45.789,394.59201,2445.98706,-28.013,571.28003,508.28,300.13699,2160.26489,-313.73499,871.46997,808.46997,260.23999,1957.604,-516.396,-0.03515,65140,-0.02139,39627,-0.01957,36288,-0.00581,10775,-0.11811,219067,-0.10435,193554,-0.14812,274733,-0.13436,249220,-32524,-19862,-21124,-8462,-99499,-86837,-186675,-174013,0.01802
"610","E02004675","Basingstoke and Deane 001",3611,1,64,128,3,25,2595,190,194,401,10,275.793,81.793,384.45401,2538.12109,-56.879,273.46201,79.462,383.05099,2540.10498,-54.895,490.04401,296.04401,331.95401,2398.17896,-196.821,735.93402,541.93402,302.56699,2212.32104,-382.67899,-0.11864,220072,-0.02961,54894,-0.12318,228513,-0.03414,63335,-0.16444,305034,-0.0754,139856,-0.2142,397374,-0.12517,232196,-99436,-25005,-107521,-33090,-140018,-65587,-242038,-167607,0.01569
"670","E02004717","Eastleigh 006",4474,4,186,157,10,53,2990,304,197,559,14,365.5,168.5,521.35699,2884.81494,-105.185,339.22,142.22,523.63202,2902.42993,-87.57,1024.46704,827.46698,367.85001,2480.32202,-509.67801,1308.74097,1111.74097,349.84799,2265.66992,-724.33002,-0.05398,100090,-0.02914,54026,-0.04287,79512,-0.01803,33448,-0.15461,286787,-0.12977,240723,-0.17415,323056,-0.14932,276992,-49951,-25774,-42006,-17829,-137177,-113000,-229062,-204885,0.01319
"677","E02004838","Winchester 010",3762,9,217,109,6,33,2975,162,70,146,35,149.811,79.811,140.905,2910.54907,-64.451,125.187,55.187,143.84801,2929.49609,-45.504,471.013,401.013,112.818,2657.77905,-317.22101,756.97498,686.97498,101.616,2419.58398,-555.41602,-0.05338,98972,-0.02746,50891,-0.04488,83241,-0.01896,35160,-0.14259,264485,-0.11667,216404,-0.17612,326693,-0.1502,278612,-49326,-25210,-43571,-19455,-132657,-108541,-243035,-218919,0.0124
"714","E02004702","East Hampshire 006",4211,3,93,74,4,42,3249,274,83,370,19,170.15401,87.154,353.82901,3188.29199,-60.708,152.789,69.789,351.07999,3205.14697,-43.852,509.44,426.44,276.37399,2965.32788,-283.672,806.36603,723.36603,243.78101,2737.25293,-511.74701,-0.04516,83752,-0.02699,50039,-0.03182,59029,-0.01365,25316,-0.10966,203405,-0.09148,169692,-0.15608,289541,-0.13791,255828,-39151,-23548,-28062,-12459,-105807,-90204,-225670,-210067,0.01894
"753","E02003566","Southampton 018",2543,4,28,247,12,40,1692,221,70,211,18,131.76401,61.764,204.75999,1651.74902,-40.251,125.076,55.076,202.603,1659.51501,-32.485,400.22,330.22,171.35201,1482.17102,-209.82899,658.388,588.388,147.334,1309.27502,-382.72501,-0.04024,74586,-0.01934,35835,-0.03004,55715,-0.00915,16964,-0.13534,251036,-0.11445,212285,-0.16115,298916,-0.14025,260165,-27990,-13311,-23683,-9004,-78226,-63547,-140998,-126319,0.02259
"813","E02003571","Southampton 023",3289,7,219,216,16,22,972,149,168,1487,33,287.81,119.81,1420.45703,939.68298,-32.317,218.688,50.688,1468.06604,952.86102,-19.139,822.07397,654.07397,1075.24597,824.45001,-147.55,1018.45502,850.45502,984.224,759.61902,-212.381,-0.02877,53332,-0.00798,14764,-0.02545,47205,-0.00466,8637,-0.0439,81403,-0.02311,42835,-0.03424,63480,-0.01344,24912,-23358,-7584,-21071,-5297,-44283,-28509,-67563,-51789,0.01227
"814","E02003543","Portsmouth 020",3772,8,278,199,42,34,1645,165,386,991,24,594.633,208.633,903.39697,1563.05005,-81.95,469.45599,83.456,954.53601,1612.00098,-32.999,1193.36499,807.36499,633.60602,1336.62305,-308.37701,1310.526,924.526,620.18799,1266.25696,-378.74301,-0.09172,170123,-0.02867,53156,-0.07315,135694,-0.0101,18727,-0.15047,279117,-0.08741,162150,-0.14328,265782,-0.08023,148815,-58918,-18856,-50977,-10915,-99777,-59715,-138030,-97968,0.00433
"815","E02004720","Eastleigh 009",5224,4,91,227,16,85,4158,302,99,215,27,224.02,125.02,208.826,4057.87793,-100.122,178.42999,79.43,210.105,4097.14404,-60.857,770.776,671.776,172.541,3629.0271,-528.97302,1270.77197,1171.77197,149.446,3226.29712,-931.703,-0.06972,129276,-0.03965,73503,-0.05129,95130,-0.02122,39357,-0.22295,413581,-0.19288,357808,-0.27337,507107,-0.2433,451334,-60610,-35105,-44663,-19158,-191808,-166303,-352398,-326893,0.02045
"819","E02004778","Havant 017",2326,4,55,68,12,24,1779,123,79,160,22,169.483,90.483,147.967,1712.41895,-66.581,128.36501,49.365,152.653,1742.427,-36.573,453.41,374.41,104.721,1508.922,-270.078,555.93701,476.93701,101.982,1423.38098,-355.61899,-0.06745,125094,-0.03468,64309,-0.04952,91851,-0.01675,31066,-0.1311,243193,-0.09833,182408,-0.14853,275535,-0.11576,214750,-42780,-21492,-32699,-11411,-91801,-70513,-146154,-124866,0.00229
"950","E02004832","Winchester 004",3398,7,139,66,2,25,2613,131,44,356,15,97.107,53.107,342.33301,2578.09399,-34.906,69.443,25.443,348.06,2597.448,-15.552,315.189,271.189,275.16699,2445.87207,-167.12801,541.00201,497.00201,236.215,2279.59595,-333.40399,-0.02139,39642,-0.01248,23118,-0.01309,24271,-0.00418,7747,-0.0539,99961,-0.04499,83437,-0.08648,160401,-0.07757,143877,-26836,-15330,-17979,-6473,-68850,-57344,-162058,-150552,0.0258
"951","E02003530","Portsmouth 007",3529,3,76,372,35,47,2118,240,254,360,24,466.62799,212.62801,330.56299,1990.85498,-127.145,449.22101,195.22099,330.177,2008.10803,-109.892,1181.82996,927.83002,219.47,1567.58105,-550.41901,1341.85303,1087.85303,212.63699,1457.11804,-660.88202,-0.12971,240583,-0.05552,102963,-0.10411,193131,-0.02993,55511,-0.31165,578152,-0.23746,440532,-0.28306,525096,-0.20887,387476,-68315,-28722,-64805,-25212,-153541,-113948,-198922,-159329,0.00556
"977","E02004837","Winchester 009",3292,7,218,265,3,25,2124,146,103,381,20,157.84399,54.844,370.22,2093.22998,-30.769,185.66,82.66,363.966,2079.17407,-44.826,385.71799,282.71799,318.703,1973.026,-150.974,668.32599,565.32599,268.83499,1800.43396,-323.56601,-0.0278,51525,-0.01041,19266,-0.02848,52819,-0.01108,20560,-0.0576,106824,-0.04021,74565,-0.08456,156840,-0.06717,124581,-25770,-10277,-26295,-10802,-54118,-38625,-122262,-106769,0.03125
"1013","E02004795","New Forest 017",3047,23,124,30,5,35,2084,116,123,470,37,218.021,95.021,443.41199,2023.31299,-60.687,189.911,66.911,447.483,2044.47595,-39.524,603.63898,480.63901,325.15701,1785.98401,-298.01599,780.64301,657.64301,295.26199,1655.57605,-428.42401,-0.03489,64695,-0.0155,28730,-0.02827,52437,-0.00888,16472,-0.06831,126699,-0.04892,90734,-0.08005,148480,-0.06066,112515,-34177,-16356,-27734,-9913,-79230,-61409,-138213,-120392,0.01297
"1025","E02003555","Southampton 007",3308,0,35,302,10,32,2142,248,125,400,14,254.427,129.427,380.62299,2060.87207,-81.128,221.396,96.396,384.12,2083.72705,-58.273,813.354,688.354,279.05701,1725.71997,-416.28,1069.49097,944.49103,248.37,1554.31006,-587.69,-0.06313,117074,-0.02899,53744,-0.04872,90367,-0.01458,27037,-0.19457,360934,-0.16043,297604,-0.19482,361393,-0.16068,298063,-45693,-20778,-41708,-16793,-117320,-92405,-177889,-152974,0.01325
"1042","E02004697","East Hampshire 001",2280,5,204,29,1,16,1723,77,47,165,13,85.585,38.585,158.771,1693.948,-29.052,72.251,25.251,161.86099,1703.13696,-19.863,229.035,182.035,130.317,1591.10999,-131.89,374.71201,327.71201,114.382,1474.17896,-248.821,-0.03118,57793,-0.01361,25209,-0.02927,54291,-0.0117,21707,-0.06117,113450,-0.04361,80866,-0.08507,157784,-0.0675,125200,-28582,-12652,-26942,-11012,-61175,-45245,-125909,-109979,0.01765
"1192","E02004812","Rushmoor 011",3327,5,270,105,11,33,2349,191,64,282,17,150.19901,86.199,270.35901,2287.49194,-61.508,118.391,54.391,275.63199,2308.90991,-40.09,525.586,461.586,203.138,2032.27502,-316.72501,767.711,703.711,181.935,1850.80103,-498.19901,-0.03862,71569,-0.02166,40111,-0.02464,45698,-0.00768,14240,-0.11585,214861,-0.09889,183403,-0.1438,266717,-0.12683,235259,-35871,-20488,-27619,-12236,-100090,-84707,-183104,-167721,0.01343
"1265","E02003525","Portsmouth 002",2468,1,78,267,33,35,1240,233,98,469,14,205.161,107.161,445.065,1187.25195,-52.748,171.64,73.64,452.245,1206.10095,-33.899,660.60699,562.60699,314.668,981.854,-258.14499,828.60303,730.60303,288.90601,890.10699,-349.89301,-0.06364,118018,-0.0302,55995,-0.04642,86091,-0.01298,24068,-0.17327,321418,-0.13984,259395,-0.1581,293263,-0.12466,231240,-31000,-14430,-26328,-9758,-80532,-63962,-114044,-97474,0.0118
"1296","E02004688","Basingstoke and Deane 014",3441,2,100,267,23,27,2170,266,102,462,22,219.34,117.34,441.07199,2100.83789,-69.162,186.306,84.306,442.94901,2122.63208,-47.368,766.59198,664.59198,335.02701,1787.19299,-382.80701,1044.21399,942.21399,295.258,1608.81702,-561.18298,-0.03772,69929,-0.02099,38912,-0.02713,50316,-0.01041,19299,-0.1206,223708,-0.10388,192691,-0.12726,236066,-0.11054,205049,-30481,-16643,-23662,-9824,-91752,-77914,-151866,-138028,0.01561
"1305","E02004841","Winchester 013",5062,6,173,37,8,51,4134,217,93,302,41,173.58701,80.587,293.45801,4068.53491,-65.465,143.636,50.636,295.11401,4094.55396,-39.446,477.284,384.284,246.30701,3833.71509,-300.285,872.71399,779.71399,212.32001,3505.21802,-628.78198,-0.06234,115571,-0.02921,54122,-0.04763,88354,-0.01451,26905,-0.13387,248293,-0.10074,186844,-0.21272,394579,-0.17959,333130,-67874,-31484,-53648,-17258,-142956,-106566,-321355,-284965,NA
"1328","E02004768","Havant 007",2638,0,41,133,24,27,1894,208,65,232,14,130.63499,65.635,224.87,1846.71497,-47.285,126.299,61.299,227.047,1848.84399,-45.156,422.28799,357.28799,181.789,1645.89697,-248.103,661.28998,596.28998,157.69099,1472.20996,-421.79001,-0.05427,100641,-0.02817,52227,-0.05009,92918,-0.02399,44504,-0.13356,247747,-0.10746,199333,-0.15889,294734,-0.13279,246320,-29096,-15415,-26477,-12796,-84082,-70401,-149361,-135680,0.01782
"1330","E02004780","New Forest 002",2796,0,35,102,8,34,2059,181,133,234,10,251.07401,118.074,218.243,1972.92603,-86.074,181.63901,48.639,229.83299,2023.18896,-35.811,655.5,522.5,154.433,1686.93005,-372.07001,826.276,693.276,148.217,1549.15698,-509.84299,-0.06555,121548,-0.03235,59969,-0.04988,92520,-0.01668,30941,-0.13967,259068,-0.10647,197489,-0.14963,277548,-0.11643,215969,-53883,-26097,-40230,-12444,-128081,-100295,-198651,-170865,0.00828
