"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"133084",1,1,1,1.527,576,60,18,0.01179,285,17,2125,"E02002806 E02002808",60
"133085",1,1,1,7.703,3514,333,111,0.01441,1436,126,68584,"E02002806 E02002809",333
"133086",1,1,1,2.725,1448,136,86,0.03156,508,54,5671,"E02002806 E02002811",136
"133087",1,1,1,2.791,1648,173,63,0.02257,520,72,14739,"E02002806 E02002812",173
"133088",1,1,1,3.813,1798,153,62,0.01626,711,56,5541,"E02002806 E02002813",153
"133089",1,1,1,4.291,2466,165,76,0.01771,800,92,21619,"E02002806 E02002814",165
"133090",1,1,1,3.679,1826,171,98,0.02664,686,66,7974,"E02002806 E02002815",171
"133091",1,1,1,4.702,2502,286,120,0.02552,877,100,15894,"E02002806 E02002816",286
"133092",1,1,1,7.977,3184,412,62,0.00777,1487,101,27218,"E02002806 E02002819",412
"133093",1,1,1,6.857,2790,326,58,0.00846,1278,88,28052,"E02002806 E02002820",326
"133094",1,1,1,5.688,2476,209,65,0.01143,1060,73,14616,"E02002806 E02002821",209
"133095",1,1,1,6.546,3186,322,134,0.02047,1220,104,18166,"E02002806 E02002824",322
"133096",1,1,1,22.769,10994,637,418,0.01836,4244,441,102990,"E02002806 E02004031",637
"133097",1,1,1,12.607,6252,545,304,0.02411,2350,258,92094,"E02002806 E02004038",545
"133098",1,1,1,8.298,3928,334,187,0.02254,1547,156,63654,"E02002806 E02004044",334
"133099",1,1,1,21.709,11628,556,580,0.02672,4047,527,109621,"E02002806 E02004075",556
"133100",1,1,1,19.175,9778,417,437,0.02279,3574,424,125938,"E02002806 E02004076",417
"133101",1,1,1,8.168,4222,331,147,0.018,1523,173,24515,"E02002806 E02004081",331
"133102",1,1,1,17.68,7138,706,125,0.00707,3296,227,75381,"E02002806 E02004089",706
"133103",1,1,1,15.277,6456,449,197,0.0129,2848,231,104602,"E02002806 E02004118",449
