"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"138537",1,1,1,8.557,4166,274,231,0.027,1595,153,28166,"E02002958 E02002976",274
"138538",1,1,1,9.869,4858,326,219,0.02219,1840,176,37152,"E02002958 E02002979",326
"138539",1,1,1,11.373,4972,395,168,0.01477,2120,162,24129,"E02002958 E02002982",395
"138540",1,1,1,12.601,6728,425,341,0.02706,2349,284,70583,"E02002958 E02002983",425
"138545",1,1,1,9.385,4568,326,207,0.02206,1749,165,16321,"E02002958 E02006160",326
"138546",1,1,1,7.726,4520,267,239,0.03093,1440,192,23814,"E02002958 E02006161",267
"138547",1,1,1,5.752,3188,180,185,0.03216,1072,126,16524,"E02002958 E02006163",180
"138548",1,1,1,7.025,3974,208,238,0.03388,1310,156,19217,"E02002958 E02006164",208
"138549",1,1,1,4.412,2610,136,164,0.03717,822,106,11768,"E02002958 E02006165",136
"138550",1,1,1,7.85,3942,264,203,0.02586,1463,131,35863,"E02002958 E02006167",264
"138551",1,1,1,6.088,3246,210,180,0.02957,1135,112,33756,"E02002958 E02006168",210
"138552",1,1,1,11.73,6384,365,316,0.02694,2187,249,47275,"E02002958 E02006169",365
