"","id","Area.of.residence","Area.of.workplace","All","light_rail","Bus","Taxi","Motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","Rail","dist","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","co2_saving","busyness","avslope_q","clc"
"15104","E02000361 E02000364","E02000361","E02000364",96,2,24,0,0,10,1,15,44,0,21.91,6.91,40.22,-3.78,9.14,-0.86,15,0,44,0,10,0,44.9,29.9,28.01,-15.99,6.37,-3.63,45.01,30.01,27.94,-16.06,6.36,-3.64,0.00011,-196,0.00014,-258,3e-05,-62,0.00011,-196,0,0,0.00049,-915,0.00039,-719,0.00146,-2705,0.00135,-2509,4e-05,-72,5e-05,-88,1e-05,-16,4e-05,-72,0,0,0.00014,-264,1e-04,-192,0.00076,-1413,0.00072,-1341,-96,-138,-42,-96,0,-274,-178,-274,-178,2,0.80656,0.979,1.072,528,564,1.2138,1.09499,0.30644,182,3641,0.0028,15.625
"15105","E02000361 E02000365","E02000361","E02000365",99,3,39,0,0,8,1,17,30,0,26,9,26.7,-3.3,7.12,-0.88,31.13,14.13,24.97,-5.03,6.48,-1.52,50.97,33.97,17.59,-12.41,4.67,-3.33,51.63,34.63,17.35,-12.65,4.6,-3.4,-0.00035,652,-0.00054,1002,-0.00019,350,-0.00057,1048,-0.00021,396,-0.00211,3908,-0.00176,3256,-1e-05,21,0.00034,-631,-0.00027,493,-0.00041,757,-0.00014,264,-0.00043,787,-0.00016,294,-0.00161,2988,-0.00135,2495,-0.00027,497,0,4,-153,-235,-82,-297,-144,-468,-315,-474,-321,4,1.49087,1.831,1.924,850,886,1.22814,1.05079,0.16384,341,4885,0.00156,17.17172
"15106","E02000361 E02000367","E02000361","E02000367",121,1,28,0,0,14,1,24,53,0,34.24,10.24,47.41,-5.59,12.52,-1.48,34.28,10.28,47.38,-5.62,12.52,-1.48,61.25,37.25,32.63,-20.37,8.61,-5.39,60.54,36.54,33.01,-19.99,8.72,-5.28,0.00014,-262,2e-04,-376,6e-05,-114,0.00018,-339,4e-05,-77,0.00091,-1685,0.00077,-1423,0.00242,-4480,0.00227,-4218,3e-05,-62,5e-05,-90,2e-05,-28,4e-05,-81,1e-05,-19,0.00029,-530,0.00025,-468,0.00126,-2335,0.00123,-2273,-219,-313,-94,-313,-94,-563,-344,-556,-337,1,1.01872,1.262,1.558,816,852,1.2388,1.23455,0.07924,235,3764,0.00064,19.83471
"15107","E02000361 E02000368","E02000361","E02000368",79,0,29,0,0,9,0,9,30,0,16.12,7.12,26.94,-3.06,8.11,-0.89,12,3,28.67,-1.33,9,0,40.76,31.76,16.4,-13.6,4.78,-4.22,40.92,31.92,16.34,-13.66,4.77,-4.23,-8e-05,148,-0.00015,272,-7e-05,124,-9e-05,174,-1e-05,26,-0.00075,1380,-0.00066,1232,0.00102,-1891,0.0011,-2039,-7e-05,137,-0.00014,249,-6e-05,112,-9e-05,163,-1e-05,26,-0.00072,1325,-0.00064,1188,0.00042,-774,0.00049,-911,-75,-150,-75,-75,0,-433,-358,-435,-360,2,1.49279,1.674,1.674,930,930,1.12139,1,0.11947,312,2553,0.00119,11.39241
"15108","E02000361 E02000369","E02000361","E02000369",85,1,39,0,0,13,1,17,13,0,24.98,7.98,11.36,-1.64,11.57,-1.43,19.54,2.54,12.19,-0.81,12.8,-0.2,42.9,25.9,8.58,-4.42,7.59,-5.41,44.9,27.9,8.2,-4.8,7.2,-5.8,-0.00101,1870,-0.00161,2986,-6e-04,1116,-0.00108,1999,-7e-05,129,-0.0068,12623,-0.0058,10753,-0.00451,8366,-0.0035,6496,-0.00069,1279,-0.00109,2025,-4e-04,746,-0.00074,1371,-5e-05,92,-0.00454,8412,-0.00385,7133,-0.00307,5694,-0.00238,4415,-327,-541,-214,-354,-27,-1150,-823,-1209,-882,2,2.12534,2.696,2.694,1326,1344,1.26851,0.99926,0.18546,503,4951,0.00111,20
"15109","E02000361 E02000371","E02000361","E02000371",184,7,69,1,1,12,0,60,31,1,76.57,16.57,26.61,-4.39,10.46,-1.54,76.4,16.4,25.99,-5.01,10.64,-1.36,88.06,28.06,25.99,-5.01,8.78,-3.22,95.02,35.02,24,-7,8.17,-3.83,-0.00371,6882,-0.00492,9128,-0.00121,2246,-0.00439,8138,-0.00068,1256,-0.01074,19922,-0.00703,13040,-0.00783,14520,-0.00412,7638,-0.00262,4869,-0.00346,6418,-0.00084,1549,-0.0031,5757,-0.00048,888,-0.00731,13570,-0.00469,8701,-0.00551,10227,-0.00289,5358,-938,-1221,-283,-1195,-257,-1503,-565,-1618,-680,9,2.74653,3.766,3.537,1684,1710,1.37119,0.93919,0.31864,702,7311,0.00283,32.6087
"15116","E02000361 E02000573","E02000361","E02000573",44,1,27,0,0,5,0,6,4,0,9.57,3.57,3.62,-0.38,4.54,-0.46,7.75,1.75,4,0,4.47,-0.53,19.06,13.06,2.66,-1.34,3.22,-1.78,21.55,15.55,2.4,-1.6,2.89,-2.11,-0.00098,1826,-0.00161,2977,-0.00062,1151,-0.00134,2492,-0.00036,666,-0.00641,11888,-0.00542,10062,-0.0051,9452,-0.00411,7626,-0.00064,1195,-0.00105,1946,-0.00041,751,-0.00088,1623,-0.00023,428,-0.00419,7770,-0.00354,6575,-0.00336,6225,-0.00271,5030,-153,-259,-106,-277,-124,-571,-418,-648,-495,2,3.55764,4.586,4.642,2118,2382,1.28906,1.01221,0.3925,855,8961,0.00388,13.63636
"15117","E02000361 E02000574","E02000361","E02000574",39,6,17,0,0,1,0,13,2,0,15.59,2.59,1.8,-0.2,0.9,-0.1,14.8,1.8,1.9,-0.1,1,0,14.11,1.11,1.92,-0.08,0.97,-0.03,17.28,4.28,1.68,-0.32,0.84,-0.16,-0.00299,5543,-0.00358,6643,-0.00059,1100,-0.00325,6036,-0.00027,493,-0.0036,6672,-0.00061,1129,-0.0043,7975,-0.00131,2432,-0.00198,3675,-0.00237,4404,-0.00039,729,-0.00216,3998,-0.00017,323,-0.00238,4420,-4e-04,745,-0.00287,5321,-0.00089,1646,-146,-173,-27,-146,0,-153,-7,-191,-45,6,4.42812,5.689,5.789,2696,3014,1.28474,1.01758,0.61522,1060,12785,0.00639,33.33333
"15118","E02000361 E02000575","E02000361","E02000575",108,10,46,1,2,0,0,41,2,0,49.18,8.18,1.75,-0.25,0,0,50.07,9.07,1.71,-0.29,0,0,42.89,1.89,1.99,-0.01,0,0,50.08,9.08,1.77,-0.23,0,0,-0.00949,17605,-0.01141,21169,-0.00192,3564,-0.01089,20194,-0.0014,2589,-0.01065,19751,-0.00116,2146,-0.01285,23846,-0.00336,6241,-0.00616,11429,-0.00741,13741,-0.00125,2312,-0.00707,13110,-0.00091,1681,-0.00691,12811,-0.00074,1382,-0.00835,15493,-0.00219,4064,0,0,0,0,0,0,0,0,0,16,4.13935,5.614,5.208,2642,2880,1.35625,0.92768,0.33844,1047,9864,0.0025,37.96296
"15119","E02000361 E02000576","E02000361","E02000576",51,0,19,0,0,4,0,16,3,0,20.23,4.23,2.62,-0.38,3.63,-0.37,19.46,3.46,2.65,-0.35,3.88,-0.12,22.17,6.17,2.6,-0.4,2.59,-1.41,24.96,8.96,2.35,-0.65,2.33,-1.67,-0.00271,5030,-0.00348,6452,-0.00077,1422,-0.0031,5753,-0.00039,723,-0.00569,10549,-0.00297,5519,-0.00543,10070,-0.00272,5040,-0.00177,3283,-0.00227,4209,-5e-04,926,-0.00202,3755,-0.00025,472,-0.0037,6864,-0.00193,3581,-0.00355,6577,-0.00178,3294,-130,-224,-94,-158,-28,-493,-363,-558,-428,9,3.60892,4.826,4.551,2210,2368,1.33724,0.94302,0.2901,900,10028,0.00132,31.37255
"15122","E02000361 E02000725","E02000361","E02000725",28,6,7,0,1,2,0,2,1,1,3.73,1.73,0.92,-0.08,1.88,-0.12,3.67,1.67,0.81,-0.19,2,0,9.63,7.63,0.77,-0.23,1.34,-0.66,12.12,10.12,0.67,-0.33,1.15,-0.85,-0.00039,715,-0.00093,1730,-0.00055,1015,-6e-04,1111,-0.00021,396,-0.00462,8576,-0.00424,7861,-0.0038,7046,-0.00341,6331,-0.00026,479,-0.00061,1139,-0.00036,660,-4e-04,744,-0.00014,265,-0.00301,5588,-0.00275,5109,-0.0025,4628,-0.00224,4149,0,-33,-33,0,0,-190,-190,-245,-245,14,4.09965,5.649,5.321,2564,2728,1.37792,0.94194,0.60188,1053,10200,0.00451,7.14286
"15123","E02000361 E02000741","E02000361","E02000741",25,4,4,0,0,13,0,0,0,0,1.13,1.13,0,0,12.39,-0.61,0,0,0,0,13,0,5.85,5.85,0,0,9.84,-3.16,8.46,8.46,0,0,8.52,-4.48,0,0,-0.00049,915,-0.00049,915,0,0,0,0,-0.00546,10134,-0.00546,10134,-0.00502,9313,-0.00502,9313,0,0,-0.00032,588,-0.00032,588,0,0,0,0,-0.00351,6515,-0.00351,6515,-0.00323,5986,-0.00323,5986,0,-264,-264,0,0,-1362,-1362,-1930,-1930,8,6.69424,8.469,8.759,3884,4786,1.26512,1.03424,0.4605,1579,18258,0.00354,0
"15124","E02000361 E02000808","E02000361","E02000808",41,10,20,0,0,0,0,9,2,0,11.72,2.72,1.83,-0.17,0,0,11.56,2.56,1.83,-0.17,0,0,14.45,5.45,1.64,-0.36,0,0,17.54,8.54,1.44,-0.56,0,0,-0.00241,4462,-0.00311,5759,-7e-04,1297,-0.00283,5243,-0.00042,781,-0.00587,10890,-0.00346,6428,-0.00556,10315,-0.00316,5853,-0.0016,2964,-0.00207,3829,-0.00047,865,-0.00188,3486,-0.00028,522,-0.00392,7274,-0.00232,4310,-0.00378,7001,-0.00218,4037,0,0,0,0,0,0,0,0,0,10,5.74939,6.509,6.652,3372,3600,1.13212,1.02197,0.36872,1213,12866,0.00301,21.95122
"15125","E02000361 E02000809","E02000361","E02000809",33,2,19,0,0,1,0,7,2,0,9.31,2.31,1.82,-0.18,0.91,-0.09,7.53,0.53,1.96,-0.04,0.98,-0.02,12.05,5.05,1.62,-0.38,0.81,-0.19,14.53,7.53,1.43,-0.57,0.71,-0.29,-0.00162,3010,-0.00217,4018,-0.00054,1008,-0.0017,3161,-8e-05,151,-0.00464,8613,-0.00302,5603,-0.00418,7752,-0.00256,4742,-0.00109,2023,-0.00146,2698,-0.00036,675,-0.00115,2124,-5e-05,101,-0.00312,5787,-0.00203,3764,-0.00287,5315,-0.00177,3292,-89,-117,-28,-95,-6,-149,-60,-180,-91,4,5.37873,6.281,6.492,3154,3544,1.16775,1.03359,0.33434,1171,10271,0.00293,21.21212
"15126","E02000361 E02000865","E02000361","E02000865",35,0,19,0,0,3,0,6,6,0,9.33,3.33,5.31,-0.69,2.7,-0.3,10.15,4.15,5.09,-0.91,2.89,-0.11,18.3,12.3,3.49,-2.51,1.5,-1.5,18.53,12.53,3.44,-2.56,1.48,-1.52,-3e-04,560,-0.00047,873,-0.00017,313,-0.00044,817,-0.00014,257,-0.00204,3778,-0.00173,3218,-0.0012,2215,-0.00089,1655,-2e-04,377,-0.00032,587,-0.00011,210,-3e-04,551,-9e-05,174,-0.00137,2538,-0.00117,2161,-0.00083,1535,-0.00062,1158,-15,-46,-31,-26,-11,-173,-158,-175,-160,1,1.75133,2.078,2.48,1184,1166,1.18652,1.19346,0.09625,387,6663,0.00081,17.14286
"15128","E02000361 E02000873","E02000361","E02000873",25,0,13,0,0,2,0,8,2,0,10.22,2.22,1.71,-0.29,1.76,-0.24,13,5,2,0,1,-1,11.87,3.87,1.49,-0.51,1.58,-0.42,12.86,4.86,1.41,-0.59,1.44,-0.56,-0.00091,1686,-0.00116,2145,-0.00025,459,-0.00143,2648,-0.00052,962,-0.00207,3837,-0.00116,2151,-0.00185,3430,-0.00094,1744,-6e-04,1105,-0.00076,1406,-0.00016,301,-0.00093,1723,-0.00033,618,-0.00136,2518,-0.00076,1413,-0.00122,2261,-0.00062,1156,-162,-205,-43,-350,-188,-237,-75,-263,-101,0,2.63957,3.431,3.804,1844,1840,1.29983,1.10871,0.11658,640,5341,0.00263,32
"15129","E02000361 E02000878","E02000361","E02000878",60,5,29,0,1,3,0,14,2,0,19.27,5.27,1.76,-0.24,2.71,-0.29,20.59,6.59,1.68,-0.32,2.74,-0.26,27.49,13.49,1.43,-0.57,2.05,-0.95,30.25,16.25,1.31,-0.69,1.84,-1.16,-0.00244,4527,-0.00336,6226,-0.00092,1699,-0.00321,5945,-0.00076,1418,-0.00869,16128,-0.00625,11601,-0.00762,14140,-0.00518,9613,-0.00158,2928,-0.00217,4027,-0.00059,1099,-0.00207,3845,-0.00049,917,-0.00562,10429,-0.00404,7501,-0.00494,9161,-0.00336,6233,-133,-193,-60,-188,-55,-332,-199,-376,-243,11,3.35913,4.429,3.984,2048,2158,1.3185,0.89953,0.15805,826,8610,0.00075,23.33333
"15131","E02000361 E02000884","E02000361","E02000884",25,2,10,0,0,2,0,6,3,0,8.22,2.22,2.63,-0.37,1.79,-0.21,6.45,0.45,2.91,-0.09,1.97,-0.03,11.48,5.48,2.11,-0.89,1.45,-0.55,12.61,6.61,1.95,-1.05,1.31,-0.69,-0.00077,1422,-0.00105,1946,-0.00028,524,-8e-04,1486,-3e-05,64,-0.00266,4934,-0.00189,3512,-0.00211,3906,-0.00134,2484,-0.00051,943,-7e-04,1290,-0.00019,347,-0.00053,986,-2e-05,43,-0.00176,3269,-0.00125,2326,-0.00141,2620,-9e-04,1677,-132,-180,-48,-138,-6,-258,-126,-290,-158,4,3.78451,4.405,4.479,2222,2294,1.16395,1.0168,0.09081,821,14367,0.00089,24
"15133","E02000361 E02000891","E02000361","E02000891",24,1,10,0,0,3,0,6,0,0,7.49,1.49,0,0,2.78,-0.22,6.67,0.67,0,0,2.93,-0.07,8.59,2.59,0,0,2.42,-0.58,9.83,3.83,0,0,2.19,-0.81,-0.00185,3437,-0.0023,4269,-0.00045,832,-0.00199,3690,-0.00014,253,-0.00393,7296,-0.00208,3859,-0.00381,7072,-0.00196,3635,-0.00119,2210,-0.00148,2745,-0.00029,535,-0.00128,2373,-9e-05,163,-0.00253,4691,-0.00134,2481,-0.00245,4547,-0.00126,2337,-237,-313,-76,-263,-26,-439,-202,-523,-286,5,5.76937,7.008,7.47,3106,3998,1.21469,1.06592,0.22831,1306,14719,0.00295,25
"15136","E02000361 E02000972","E02000361","E02000972",218,74,69,0,3,0,1,61,4,0,71.23,10.23,3.74,-0.26,0,0,83.7,22.7,3.42,-0.58,0,0,61,0,4,0,0,0,74.4,13.4,3.66,-0.34,0,0,-0.02212,41046,-0.02583,47930,-0.00371,6884,-0.02759,51196,-0.00547,10150,-0.02212,41046,0,0,-0.02986,55394,-0.00773,14348,-0.01457,27028,-0.01701,31561,-0.00244,4533,-0.01817,33711,-0.0036,6683,-0.01457,27028,0,0,-0.01975,36634,-0.00518,9606,0,0,0,0,0,0,0,0,0,80,6.71034,8.679,8.252,4132,5000,1.29338,0.9508,0.61067,1618,17257,0.00691,27.98165
"15138","E02000361 E02000977","E02000361","E02000977",116,33,57,0,0,2,0,23,1,0,29.1,6.1,0.93,-0.07,1.87,-0.13,30,7,0.92,-0.08,1.85,-0.15,31.37,8.37,0.91,-0.09,1.82,-0.18,42.49,19.49,0.79,-0.21,1.58,-0.42,-0.00806,14956,-0.0102,18924,-0.00214,3968,-0.00969,17981,-0.00163,3025,-0.01564,29014,-0.00758,14058,-0.01917,35566,-0.01111,20610,-0.00523,9702,-0.00662,12276,-0.00139,2574,-0.00629,11664,-0.00106,1962,-0.01015,18826,-0.00492,9124,-0.01248,23152,-0.00725,13450,-204,-258,-54,-266,-62,-278,-74,-377,-173,33,6.59189,8.131,9.139,4322,5474,1.23349,1.12397,0.50424,1516,17326,0.00689,19.82759
"15143","E02000361 E02006801","E02000361","E02006801",34,7,12,0,1,1,0,12,0,1,13.91,1.91,0,0,0.91,-0.09,12,0,0,0,1,0,12,0,0,0,1,0,13.25,1.25,0,0,0.94,-0.06,-0.00442,8200,-0.0051,9469,-0.00068,1269,-0.00442,8200,0,0,-0.00442,8200,0,0,-0.00514,9530,-0.00072,1330,-0.00284,5271,-0.00328,6086,-0.00044,815,-0.00284,5271,0,0,-0.00284,5271,0,0,-0.0033,6126,-0.00046,855,-211,-246,-35,-211,0,-211,0,-234,-23,7,6.47658,7.919,7.722,3752,4106,1.22271,0.97512,0.34095,1476,13953,0.00272,35.29412
"15144","E02000361 E02006854","E02000361","E02006854",50,6,25,0,0,5,1,11,0,0,14.47,3.47,0,0,4.59,-0.41,13.09,2.09,0,0,4.77,-0.23,17.95,6.95,0,0,4.06,-0.94,21.74,10.74,0,0,3.55,-1.45,-0.00314,5834,-0.00413,7670,-0.00099,1836,-0.00354,6571,-4e-04,737,-0.00829,15388,-0.00515,9554,-0.00822,15255,-0.00508,9421,-0.00202,3750,-0.00266,4930,-0.00064,1180,-0.00228,4223,-0.00026,473,-0.00533,9892,-0.00331,6142,-0.00529,9807,-0.00326,6057,-392,-526,-134,-466,-74,-704,-312,-871,-479,8,5.52781,6.487,6.723,3014,3996,1.17352,1.03638,0.27748,1209,16854,0.00506,22
"15145","E02000362 E02000363","E02000362","E02000363",91,2,25,0,0,9,0,4,47,1,10.62,6.62,43.42,-3.58,8.29,-0.71,4,0,47,0,9,0,41.51,37.51,26.73,-20.27,5.17,-3.83,44.6,40.6,25.06,-21.94,4.86,-4.14,3e-05,-51,8e-05,-142,5e-05,-91,3e-05,-51,0,0,0.001,-1850,0.00097,-1799,0.00343,-6367,0.0034,-6316,0,-8,1e-05,-26,1e-05,-18,0,-8,0,0,0.00029,-545,0.00029,-537,0.00183,-3397,0.00183,-3389,-51,-114,-63,-51,0,-395,-344,-422,-371,5,0.94657,1.727,1.727,804,804,1.82448,1,0.81065,322,2430,0.00811,4.3956
"15146","E02000362 E02000364","E02000362","E02000364",28,0,10,0,0,5,0,5,7,0,7.12,2.12,6.34,-0.66,4.53,-0.47,9.75,4.75,5.22,-1.78,3.81,-1.19,12.2,7.2,5.03,-1.97,3.54,-1.46,13.83,8.83,4.51,-2.49,3.17,-1.83,-0.00018,332,-3e-04,546,-0.00012,214,-0.00029,541,-0.00011,209,-0.00142,2629,-0.00124,2297,-0.00063,1163,-0.00045,831,-0.00014,254,-0.00022,406,-8e-05,152,-0.00022,414,-9e-05,160,-0.001,1848,-0.00086,1594,-0.00051,937,-0.00037,683,-217,-298,-81,-423,-206,-471,-254,-536,-319,1,2.32007,3.431,3.5,1534,1576,1.47884,1.02011,0.61207,640,4750,0.00543,17.85714
"15147","E02000362 E02000365","E02000362","E02000365",41,1,21,0,0,4,0,7,4,0,10.19,3.19,3.62,-0.38,3.62,-0.38,8.81,1.81,3.77,-0.23,3.79,-0.21,17.65,10.65,2.84,-1.16,2.73,-1.27,20.1,13.1,2.53,-1.47,2.44,-1.56,-0.00093,1726,-0.00137,2547,-0.00044,821,-0.00109,2024,-0.00016,298,-0.0049,9090,-0.00397,7364,-0.00397,7372,-0.00304,5646,-0.00061,1134,-9e-04,1671,-0.00029,537,-0.00072,1329,-0.00011,195,-0.00321,5951,-0.0026,4817,-0.00263,4869,-0.00201,3735,-168,-246,-78,-211,-43,-435,-267,-494,-326,5,3.0049,4.142,4.172,1806,1786,1.37842,1.00724,0.507,772,5837,0.00455,17.07317
"15148","E02000362 E02000366","E02000362","E02000366",45,1,5,0,0,11,1,11,15,0,14.03,3.03,13.65,-1.35,10.02,-0.98,17.6,6.6,11.92,-3.08,8.8,-2.2,19.14,8.14,11.4,-3.6,8.36,-2.64,21.65,10.65,10.31,-4.69,7.56,-3.44,-1e-04,179,-0.00012,228,-3e-05,49,-0.00012,221,-2e-05,42,-0.00025,466,-0.00016,287,0.00046,-845,0.00055,-1024,-1e-04,184,-0.00013,234,-3e-05,50,-0.00013,242,-3e-05,58,-0.00027,505,-0.00017,321,0.00016,-296,0.00026,-480,-399,-508,-109,-658,-259,-690,-291,-778,-379,2,1.03359,2.316,1.808,1008,1504,2.24074,0.78066,0.69085,432,3099,0.00996,24.44444
"15149","E02000362 E02000367","E02000362","E02000367",58,1,15,0,0,7,2,18,15,0,22.56,4.56,13.11,-1.89,6.15,-0.85,25.85,7.85,11.4,-3.6,5.43,-1.57,26.48,8.48,12.47,-2.53,5.71,-1.29,29.18,11.18,11.47,-3.53,5.24,-1.76,-0.00014,257,-0.00023,419,-9e-05,162,-0.00018,338,-4e-05,81,-0.00116,2155,-0.00102,1898,-0.00032,591,-0.00018,334,-0.00017,319,-0.00025,458,-8e-05,139,-0.00022,415,-5e-05,96,-9e-04,1664,-0.00073,1345,-0.00038,709,-0.00021,390,-525,-648,-123,-753,-228,-710,-185,-778,-253,1,1.73307,2.869,2.788,1254,1314,1.65544,0.97177,0.59254,535,3827,0.0061,31.03448
"15150","E02000362 E02000369","E02000362","E02000369",35,0,14,0,0,9,0,5,3,1,7.67,2.67,2.73,-0.27,8.18,-0.82,7.67,2.67,2.7,-0.3,8.11,-0.89,14.56,9.56,2.07,-0.93,6.21,-2.79,16.81,11.81,1.84,-1.16,5.53,-3.47,-0.00079,1462,-0.00122,2264,-0.00043,802,-0.00107,1980,-0.00028,518,-0.00492,9131,-0.00413,7669,-0.00407,7541,-0.00328,6079,-0.00052,956,-8e-04,1480,-0.00028,524,-7e-04,1295,-0.00018,339,-0.00321,5961,-0.0027,5005,-0.00267,4957,-0.00216,4001,-391,-583,-192,-599,-208,-1050,-659,-1210,-819,3,3.45483,4.621,4.612,2006,2022,1.33755,0.99805,0.45445,861,7036,0.00412,14.28571
"15151","E02000362 E02000371","E02000362","E02000371",84,3,33,0,1,17,2,24,3,0,30.33,6.33,2.68,-0.32,15.24,-1.76,27,3,2.82,-0.18,16.29,-0.71,33.59,9.59,2.53,-0.47,14.24,-2.76,39.22,15.22,2.25,-0.75,12.63,-4.37,-0.0051,9468,-0.00645,11968,-0.00135,2500,-0.00552,10242,-0.00042,774,-0.01037,19239,-0.00527,9771,-0.01008,18700,-0.00498,9232,-0.00332,6164,-0.0042,7791,-0.00088,1627,-0.0036,6669,-0.00027,505,-0.00675,12525,-0.00343,6361,-0.00659,12226,-0.00327,6062,-1808,-2288,-480,-2001,-193,-2561,-753,-3003,-1195,4,3.89994,5.399,5.455,2330,2388,1.38438,1.01037,0.37044,1006,7999,0.00477,28.57143
"15152","E02000362 E02000573","E02000362","E02000573",24,1,13,0,0,2,0,5,1,0,6.53,1.53,0.92,-0.08,1.84,-0.16,8.85,3.85,0.76,-0.24,1.7,-0.3,8.1,3.1,0.84,-0.16,1.68,-0.32,10.12,5.12,0.73,-0.27,1.46,-0.54,-0.00139,2570,-0.00181,3356,-0.00042,786,-0.00205,3808,-0.00067,1238,-0.00342,6350,-0.00204,3780,-0.00338,6274,-0.002,3704,-0.00092,1699,-0.0012,2218,-0.00028,519,-0.00136,2523,-0.00044,824,-0.00227,4208,-0.00135,2509,-0.00227,4211,-0.00135,2512,-175,-228,-53,-275,-100,-284,-109,-357,-182,3,4.9923,6.49,6.56,2984,3060,1.3,1.01079,0.52388,1210,8416,0.00518,20.83333
"15153","E02000362 E02000574","E02000362","E02000574",22,1,7,0,1,1,0,8,1,0,9.15,1.15,0.95,-0.05,0.95,-0.05,8,0,1,0,1,0,8.78,0.78,0.74,-0.26,0.74,-0.26,9.09,1.09,0.64,-0.36,0.64,-0.36,-0.00268,4966,-0.00303,5628,-0.00036,662,-0.00268,4966,0,0,-0.00287,5331,-2e-04,365,-0.00261,4840,7e-05,-126,-0.00172,3192,-0.00196,3639,-0.00024,447,-0.00172,3192,0,0,-0.00197,3656,-0.00025,464,-0.00185,3427,-0.00013,235,0,-20,-20,0,0,-106,-106,-146,-146,4,5.8449,7.593,7.707,3562,3692,1.29908,1.01501,0.67167,1415,12240,0.00688,36.36364
"15154","E02000362 E02000575","E02000362","E02000575",55,13,19,0,0,3,0,16,1,0,19.33,3.33,0.91,-0.09,2.74,-0.26,24.63,8.63,0.76,-0.24,2.28,-0.72,17.27,1.27,0.99,-0.01,2.97,-0.03,22.07,6.07,0.86,-0.14,2.59,-0.41,-0.00484,8973,-0.00587,10881,-0.00103,1908,-0.00657,12190,-0.00173,3217,-0.00586,10863,-0.00102,1890,-0.0078,14460,-0.00296,5487,-0.00317,5885,-0.00385,7134,-0.00067,1249,-0.00431,7995,-0.00114,2110,-0.00383,7106,-0.00066,1221,-0.00513,9509,-0.00195,3624,-493,-589,-96,-759,-266,-503,-10,-643,-150,16,5.41841,7.27,7.126,3348,3558,1.34172,0.98019,0.42641,1355,10500,0.00407,29.09091
"15155","E02000362 E02000576","E02000362","E02000576",26,4,9,0,0,2,0,8,2,0,9.79,1.79,1.8,-0.2,1.8,-0.2,10.4,2.4,1.73,-0.27,1.73,-0.27,9.33,1.33,1.85,-0.15,1.85,-0.15,11.32,3.32,1.63,-0.37,1.63,-0.37,-0.00176,3270,-0.00216,4003,-4e-04,733,-0.00211,3922,-0.00035,652,-0.00251,4655,-0.00075,1385,-0.00274,5086,-0.00098,1816,-0.00122,2259,-0.00149,2765,-0.00027,506,-0.00146,2709,-0.00024,450,-0.00174,3220,-0.00052,961,-0.00194,3602,-0.00072,1343,-292,-357,-65,-379,-87,-340,-48,-413,-121,5,4.7975,6.459,6.469,2856,3046,1.34633,1.00155,0.34061,1204,10716,0.0034,30.76923
"15158","E02000362 E02000808","E02000362","E02000808",33,8,15,0,1,1,0,6,0,0,7.69,1.69,0,0,0.94,-0.06,6,0,0,0,1,0,8.59,2.59,0,0,0.9,-0.1,11.78,5.78,0,0,0.79,-0.21,-0.00223,4137,-0.00286,5301,-0.00063,1164,-0.00223,4137,0,0,-0.00472,8762,-0.00249,4625,-0.00577,10713,-0.00354,6576,-0.00143,2659,-0.00184,3407,-4e-04,748,-0.00143,2659,0,0,-0.00304,5632,-0.0016,2973,-0.00371,6886,-0.00228,4227,-95,-121,-26,-95,0,-136,-41,-186,-91,10,6.54022,8.434,8.57,4052,4278,1.28956,1.01613,0.47427,1572,14951,0.0042,18.18182
