"","geo_code","all","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label.y","avslope"
"201","E02001189",17509,0,0,1393,0,0,6078,0,730,9308,0,1395.9871,665.987,8876.8389,-431.16101,5883.187,-194.813,1680.874,950.87402,8575.5059,-732.49402,5904.2788,-173.72099,6353.0562,5623.0562,5791.9189,-3516.0811,4351.5928,-1726.407,7546.4951,6816.4951,5265.292,-4042.708,3818.988,-2259.012,-0.00699,12955,-0.00721,13318,-0.00023,363,0.00998,-18527,0.01697,-31482,-0.01512,28006,-0.00814,15051,0.12199,-226383,0.12898,-239338,-0.00861,15960,-0.01054,19483,-0.00193,3523,0.00035,-654,0.00896,-16614,-0.03198,59267,-0.02337,43307,0.05127,-95186,0.05988,-111146,-15642,-23225,-7583,-19180,-3538,-85689,-70047,-116825,-101183,"Stockport 003",142.48119
"202","E02001190",9536,0,0,1172,0,0,3156,0,297,4911,0,495.61301,198.61301,4796.5039,-114.496,3092.437,-63.564,1596.674,1299.674,3821.491,-1089.509,2995.491,-160.509,2580.7739,2283.7739,3622.2061,-1288.7939,2400.782,-755.21802,3662.678,3365.678,3062.7009,-1848.299,2026.6899,-1129.3101,-0.00326,6040,-0.00437,8095,-0.00112,2055,0.01377,-25545,0.01702,-31585,-0.00845,15651,-0.00519,9611,0.0697,-129319,0.07295,-135359,-0.00338,6264,-0.00464,8570,-0.00126,2306,0.00568,-10548,0.00906,-16812,-0.01428,26477,-0.01091,20213,0.03193,-59264,0.03531,-65528,-4906,-7346,-2440,-8069,-3163,-33126,-28220,-50395,-45489,"Stockport 004",202.63322
"203","E02001191",12235,0,0,892,0,0,6573,0,395,4375,0,682.44897,287.44901,4256.5601,-118.44,6416.9658,-156.034,672.95697,277.957,4243.2168,-131.783,6431.6509,-141.34801,3076.7759,2681.7759,3278.384,-1096.616,5103.5029,-1469.4969,4436.4839,4041.4839,2785.0081,-1589.9919,4346.3452,-2226.655,-0.01702,31553,-0.02286,42346,-0.00585,10793,-0.01751,32471,-5e-04,918,-0.07499,139079,-0.05798,107526,-0.02879,53358,-0.01178,21805,-0.01371,25421,-0.01804,33406,-0.00433,7985,-0.01443,26761,-0.00072,1340,-0.05686,105435,-0.04315,80014,-0.03188,59099,-0.01817,33678,-11684,-16229,-4545,-14667,-2983,-53603,-41919,-85885,-74201,"Stockport 005",246.85141
"204","E02001192",13229,0,0,1871,0,0,6381,0,274,4703,0,706.76898,432.76901,4503.375,-199.62399,6198.5708,-182.42799,1193.1379,919.138,4167.9868,-535.013,6068.3579,-312.642,4601.688,4327.688,2822.0769,-1880.923,4488.4009,-1892.599,5565.605,5291.605,2580.5901,-2122.4099,3931.6851,-2449.3149,-0.00878,16275,-0.02417,44790,-0.0154,28515,-0.00641,11877,0.00237,-4398,-0.19946,370000,-0.19068,353725,-0.1173,217577,-0.10852,201302,-0.00672,12454,-0.01736,32149,-0.01064,19695,-0.00667,12364,5e-05,-90,-0.13841,256728,-0.13169,244274,-0.08752,162327,-0.0808,149873,-6599,-14591,-7992,-14164,-7565,-90941,-84342,-125313,-118714,"Stockport 006",124.23592
"205","E02001193",20483,0,0,4414,0,0,7079,0,524,8466,0,1139.744,615.74402,8167.6128,-298.38699,6883.9868,-195.013,889.367,365.367,8244.6436,-221.35699,6982.6602,-96.34,6376.6621,5852.6621,5682.1602,-2783.8401,5189.98,-1889.02,8164.8511,7640.8511,4991.251,-3474.749,4511.2339,-2567.7661,-0.01091,20216,-0.02268,41999,-0.01177,21783,-0.00643,11910,0.00448,-8306,-0.14145,262354,-0.13054,242138,-0.00865,15999,0.00225,-4217,-0.00942,17459,-0.01831,33909,-0.0089,16450,-0.0074,13715,0.00202,-3744,-0.10888,201932,-0.09946,184473,-0.02852,52853,-0.0191,35394,-9484,-16671,-7187,-11914,-2430,-81405,-71921,-115864,-106380,"Stockport 007",178.39371
"206","E02001194",14556,0,0,1800,0,0,6250,0,427,6079,0,900.83002,473.82999,5825.3281,-253.672,6071.5332,-178.467,567.45801,140.45799,5988.7881,-90.212,6204.377,-45.623,4914.707,4487.707,3774.291,-2304.709,4492.6699,-1757.33,5990.7578,5563.7578,3433.927,-2645.073,3935.0779,-2314.9221,-0.00953,17657,-0.02252,41720,-0.013,24063,-0.00826,15319,0.00126,-2338,-0.15844,293896,-0.14891,276239,-0.06025,111726,-0.05072,94069,-0.00785,14558,-0.01721,31863,-0.00936,17305,-0.00736,13637,5e-04,-921,-0.11551,214239,-0.10765,199681,-0.05526,102475,-0.04741,87917,-9669,-17799,-8130,-11041,-1372,-91630,-81961,-127434,-117765,"Stockport 008",125.87077
"207","E02001195",34400,0,0,1397,0,0,22333,0,714,9956,0,1565.769,851.76898,9656.001,-299.99899,21803.895,-529.10498,1825.287,1111.287,9527.4834,-428.51599,21690.816,-642.18402,9304.7754,8590.7754,7001.4351,-2954.5649,16933.281,-5399.7192,12776.383,12062.383,6101.1792,-3854.821,14532.177,-7800.8232,-0.04342,80545,-0.06658,123435,-0.02315,42890,-0.05543,102818,-0.01201,22273,-0.32692,606442,-0.28349,525897,-0.2564,475614,-0.21297,395069,-0.03061,56769,-0.04658,86317,-0.01597,29548,-0.03992,74034,-0.00931,17265,-0.22676,420617,-0.19615,363848,-0.19011,352624,-0.1595,295855,-23257,-37719,-14462,-39107,-15850,-178218,-154961,-285746,-262489,"Stockport 009",226.91083
"208","E02001196",17076,0,0,843,0,0,7753,0,406,8074,0,707.57202,301.57199,7900.8301,-173.17,7633.064,-119.936,639.92603,233.92599,7928.731,-145.269,7669.1099,-83.889,3901.0549,3495.0549,6100.1699,-1973.83,6316.3599,-1436.64,5937.2471,5531.2471,5165.1211,-2908.8789,5310.1851,-2442.8159,-0.01762,32682,-0.02234,41400,-0.00472,8718,-0.01925,35710,-0.00163,3028,-0.0593,109970,-0.04168,77288,0.01392,-25862,0.03154,-58544,-0.01404,26035,-0.01785,33072,-0.00381,7037,-0.01541,28585,-0.00137,2550,-0.05126,95055,-0.03722,69020,-0.0122,22596,0.00184,-3439,-12017,-16916,-4899,-14831,-2814,-67298,-55281,-116752,-104735,"Stockport 010",269.41595
"209","E02001197",19703,0,0,1891,0,0,11601,0,448,5763,0,993.70898,545.70898,5541.1108,-221.88901,11316.968,-284.03299,1499.55,1051.55,5202.0322,-560.96802,11163.894,-437.10599,5763.5488,5315.5488,3740.5291,-2022.4709,8723.8926,-2877.1069,7487.9019,7039.9019,3322.4351,-2440.5649,7609.583,-3991.417,-0.01993,36951,-0.04738,87813,-0.02745,50862,-0.02087,38703,-0.00095,1752,-0.33641,624068,-0.31649,587117,-0.25775,478128,-0.23782,441177,-0.0144,26698,-0.03297,61081,-0.01857,34383,-0.01656,30706,-0.00216,4008,-0.22913,425024,-0.21473,398326,-0.18257,338644,-0.16817,311946,-13257,-27400,-14143,-23319,-10062,-154700,-141443,-229880,-216623,"Stockport 011",137.71139
"210","E02001198",13417,0,0,1185,0,0,7552,0,320,4360,0,613.16101,293.16101,4248.2012,-111.799,7386.1431,-165.85699,524.59399,204.59399,4245.103,-114.897,7471.4951,-80.505,3444.5449,3124.5449,3115.728,-1244.272,5836.1768,-1715.823,4832.001,4512.001,2698.272,-1661.728,5003.7959,-2548.2041,-0.01449,26858,-0.0232,42979,-0.00872,16121,-0.01513,28041,-0.00064,1183,-0.11322,209984,-0.09873,183126,-0.08892,164905,-0.07444,138047,-0.01033,19143,-0.01634,30227,-0.00601,11084,-0.01107,20508,-0.00074,1365,-0.07962,147646,-0.06929,128503,-0.06737,124905,-0.05704,105762,-8855,-13693,-4838,-11004,-2149,-61482,-52627,-101130,-92275,"Stockport 012",245.34543
"211","E02001199",17411,0,0,747,0,0,9295,0,659,6710,0,1129.033,470.03299,6494.1411,-215.85899,9058.0029,-236.99699,2093.687,1434.687,5752.3408,-957.659,8837.8828,-457.117,5256.645,4597.645,4622.4951,-2087.5049,6951.167,-2343.833,6825.123,6166.123,4055.4939,-2654.5061,6030.9609,-3264.0391,-0.01894,35129,-0.0372,68954,-0.01826,33825,-0.00486,9002,0.01408,-26127,-0.21936,406911,-0.20042,371782,-0.11913,220961,-0.10019,185832,-0.0144,26696,-0.0271,50205,-0.0127,23509,-0.00773,14321,0.00667,-12375,-0.1548,287113,-0.1404,260417,-0.09467,175566,-0.08027,148870,-16619,-28395,-11776,-25369,-8750,-132518,-115899,-189088,-172469,"Stockport 013",120.08553
"212","E02001200",72593,0,0,13782,0,0,41637,0,1327,15847,0,2916.093,1589.093,15468.359,-378.64099,40703.445,-933.55298,3407.5979,2080.5979,15187.096,-659.90399,40565.672,-1071.327,18585.086,17258.086,11646.39,-4200.6099,31653.625,-9983.375,26393.631,25066.631,9863.6475,-5983.353,27194.496,-14442.503,-0.07123,132132,-0.1363,252777,-0.06507,120645,-0.11475,212856,-0.04352,80724,-0.87388,1621212,-0.80264,1489080,-0.69037,1280769,-0.61914,1148637,-0.04893,90743,-0.09263,171752,-0.0437,81009,-0.0796,147633,-0.03067,56890,-0.59112,1096612,-0.5422,1005869,-0.48689,903245,-0.43797,812502,-31746,-57060,-25314,-63045,-31299,-306372,-274626,-469970,-438224,"Stockport 014",154.98957
"213","E02001201",13493,0,0,1098,0,0,5156,0,455,6784,0,907.77197,452.772,6525.3931,-258.60699,4989.1572,-166.843,820.14001,365.14001,6573.6748,-210.325,5018.0161,-137.985,4617.2822,4162.2822,4440.29,-2343.71,3586.929,-1569.071,5629.1748,5174.1748,3969.2561,-2814.7439,3148.856,-2007.144,-0.003,5564,-0.00394,7278,-0.00094,1714,-0.00116,2153,0.00184,-3411,-0.0062,11471,-0.0032,5907,0.08585,-159310,0.08885,-164874,-0.00456,8458,-0.00623,11517,-0.00167,3059,-0.00405,7504,0.00051,-954,-0.01823,33781,-0.01367,25323,0.03664,-68013,0.04121,-76471,-9215,-13866,-4651,-12580,-3365,-53572,-44357,-72801,-63586,"Stockport 015",122.94881
"214","E02001202",22266,0,0,4050,0,0,11201,0,483,6532,0,1084,601,6317.7988,-214.201,10898.703,-302.297,1035.887,552.88702,6334.061,-197.939,10899.944,-301.056,6349.4951,5866.4951,4496.3608,-2035.639,8176.6489,-3024.3511,8458.8291,7975.8301,3906.804,-2625.196,7070.77,-4130.23,-0.02238,41505,-0.04438,82255,-0.022,40750,-0.03523,65341,-0.01285,23836,-0.27422,508679,-0.25184,467174,-0.19269,357425,-0.17031,315920,-0.01651,30609,-0.03158,58490,-0.01507,27881,-0.02548,47234,-0.00896,16625,-0.18967,351801,-0.17316,321192,-0.14196,263289,-0.12544,232680,-12063,-21918,-9855,-22122,-10059,-112526,-100463,-162319,-150256,"Stockport 016",112.64648
"215","E02001203",19853,0,0,1284,0,0,6656,0,752,11161,0,891.30701,139.30701,11072.187,-88.814,6612.397,-43.603,1015.28,263.28,10950.422,-210.578,6609.2822,-46.718,2047.304,1295.304,10273.403,-887.59698,6301.438,-354.56201,4809.4961,4057.4961,8557.8154,-2603.1841,5403.7769,-1252.223,-0.01519,28164,-0.01782,33013,-0.00264,4849,-0.01341,24870,0.00178,-3294,-0.02535,46981,-0.01016,18817,0.0321,-59599,0.04728,-87763,-0.01547,28702,-0.0175,32415,-0.00202,3713,-0.0147,27268,0.00077,-1434,-0.02535,46983,-0.00988,18281,0.00185,-3474,0.01732,-32176,-18887,-21255,-2368,-20188,-1301,-35076,-16189,-82777,-63890,"Stockport 017",411.91448
"216","E02001204",31639,0,0,1436,0,0,19506,0,723,9974,0,1714.083,991.08301,9652.4434,-321.556,18870.691,-635.30798,1912.25,1189.25,9607.4023,-366.59799,18710.424,-795.57501,10734.791,10011.791,6682.5591,-3291.4409,13123.105,-6382.895,13196.089,12473.089,5896.3169,-4077.6831,11580.565,-7925.4341,-0.02487,46136,-0.05886,109142,-0.03399,63006,-0.05881,109094,-0.03394,62958,-0.42723,792576,-0.40236,746440,-0.23733,440261,-0.21246,394125,-0.01924,35678,-0.0425,78777,-0.02327,43099,-0.04271,79218,-0.02347,43540,-0.29593,548970,-0.27669,513292,-0.18084,335450,-0.1616,299772,-20077,-40185,-20108,-48123,-28046,-229887,-209810,-299811,-279734,"Stockport 018",107.40649
"217","E02001205",16643,0,0,1291,0,0,7841,0,456,7055,0,1021.61,565.60999,6780.5679,-274.43201,7585.9619,-255.03799,952.21802,496.21799,6801.0889,-253.911,7626.0952,-214.905,5736.3062,5280.3062,4551.5469,-2503.4519,5393.9971,-2447.0029,6978.1782,6522.1782,4075.6431,-2979.3569,4742.1182,-3098.8831,-0.00861,15958,-0.01448,26800,-0.00587,10842,-0.01079,19998,-0.00218,4040,-0.07225,133998,-0.06365,118040,0.0243,-45118,0.0329,-61076,-0.00779,14447,-0.01267,23450,-0.00488,9003,-0.00996,18454,-0.00216,4007,-0.06115,113398,-0.05336,98951,-0.00365,6726,0.00414,-7721,-10130,-16919,-6789,-15957,-5827,-76872,-66742,-104935,-94805,"Stockport 019",131.87582
"218","E02001206",12454,0,0,1219,0,0,6865,0,218,4152,0,354.95599,136.95599,4111.7861,-40.214,6779.2041,-85.796,492.577,274.577,4021.0349,-130.965,6738.6802,-126.32,1878.469,1660.469,3654.7141,-497.28601,5825.2412,-1039.759,3599.79,3381.79,3028.313,-1123.687,4874.3848,-1990.615,-0.00886,16421,-0.01801,33358,-0.00915,16937,-0.01208,22392,-0.00322,5971,-0.12899,239270,-0.12013,222849,-0.11618,215514,-0.10733,199093,-0.00643,11919,-0.01245,23056,-0.00602,11137,-0.00885,16412,-0.00242,4493,-0.08614,159768,-0.07971,147849,-0.08127,150732,-0.07484,138813,-5482,-9597,-4115,-9338,-3856,-54972,-49490,-100204,-94722,"Stockport 020",271.37532
"219","E02001207",13297,0,0,633,0,0,5436,0,775,6453,0,1081.736,306.73599,6279.501,-173.49899,5314.959,-121.04,1107.438,332.43799,6219.938,-233.061,5343.5249,-92.475,3847.3621,3072.3621,4724.9858,-1728.014,4222.9922,-1213.0081,5217.8921,4442.8921,4056.6919,-2396.3081,3592.021,-1843.979,0.00221,-4103,0.00138,-2598,-0.00083,1505,0.00771,-14315,0.0055,-10212,-0.00275,5065,-0.00495,9168,0.10895,-202177,0.10675,-198074,-0.00332,6144,-0.00483,8920,-0.00151,2776,-0.00057,1045,0.00275,-5099,-0.01742,32293,-0.01411,26149,0.04825,-89552,0.05157,-95696,-17938,-22841,-4903,-20360,-2422,-64130,-46192,-94116,-76178,"Stockport 021",178.09291
"220","E02001208",19822,0,0,1287,0,0,11167,0,714,6654,0,1428.506,714.50598,6377.146,-276.854,10765.543,-401.457,1301.869,587.86902,6357.0688,-296.931,10896.521,-270.479,7354.4072,6640.4072,4078.25,-2575.75,7448.6582,-3718.342,8679.8652,7965.8652,3686.333,-2967.667,6627.041,-4539.959,-0.03294,61094,-0.05164,95718,-0.0187,34624,-0.03437,63733,-0.00143,2639,-0.2292,425147,-0.19626,364053,-0.09048,167794,-0.05754,106700,-0.02333,43270,-0.03674,68076,-0.0134,24806,-0.02531,46929,-0.00198,3659,-0.16591,307735,-0.14258,264465,-0.08079,149817,-0.05746,106547,-22239,-35820,-13581,-29870,-7631,-151418,-129179,-194639,-172400,"Stockport 022",81.72569
"221","E02001209",16040,0,0,2967,0,0,6813,0,424,5836,0,973.19702,549.19702,5576.2119,-259.78699,6589.853,-223.147,735.10101,311.10101,5673.4771,-162.52299,6690.2378,-122.762,5515.1602,5091.1602,3553.814,-2282.186,4653.2881,-2159.7119,6671.3608,6247.3608,3228.1841,-2607.8159,4101.563,-2711.437,-0.01437,26649,-0.02625,48624,-0.01187,21975,-0.01491,27644,-0.00054,995,-0.15436,286315,-0.13999,259666,-0.06965,129158,-0.05528,102509,-0.01103,20453,-0.01979,36630,-0.00875,16177,-0.01191,22080,-0.00088,1627,-0.11345,210415,-0.10242,189962,-0.06232,115547,-0.05128,95094,-10692,-17978,-7286,-14086,-3394,-82705,-72013,-111610,-100918,"Stockport 023",108.6196
"222","E02001210",12050,0,0,780,0,0,5198,0,475,5597,0,892.39203,417.392,5369.7949,-227.205,5030.0278,-167.972,778.39899,303.39899,5397.3721,-199.62801,5104.0259,-93.974,4384.0181,3909.0181,3544.187,-2052.813,3581.967,-1616.033,5210.9248,4735.9248,3209.5181,-2387.4819,3154.1089,-2043.891,-0.00632,11713,-0.0092,17040,-0.00289,5327,-0.00381,7056,0.00251,-4657,-0.04086,75770,-0.03454,64057,0.04186,-77683,0.04817,-89396,-0.00675,12521,-0.00955,17672,-0.00279,5151,-0.00562,10418,0.00113,-2103,-0.03896,72247,-0.03221,59726,0.01069,-19860,0.01744,-32381,-10866,-16106,-5240,-12695,-1829,-61524,-50658,-82200,-71334,"Stockport 024",102.81264
"223","E02001211",9886,0,0,763,0,0,4723,0,458,3942,0,808.55603,350.556,3774.2351,-167.765,4559.3472,-163.653,644.35901,186.35899,3822.2529,-119.746,4661.8901,-61.11,3746.0359,3288.0359,2474.9551,-1467.045,3075.658,-1647.342,4391.0059,3933.0061,2243.002,-1698.998,2731.0701,-1991.931,0.00146,-2713,-0.00487,8998,-0.00633,11711,0.00325,-6035,0.00179,-3322,-0.07909,146695,-0.08055,149408,0.00036,-716,-0.00109,1997,-0.00157,2898,-0.0065,12014,-0.00494,9116,-0.00078,1446,0.00078,-1452,-0.06227,115484,-0.0607,112586,-0.01355,25094,-0.01198,22196,-8491,-14399,-5908,-10008,-1517,-68147,-59656,-85469,-76978,"Stockport 025",75.56507
"224","E02001212",13989,0,0,1966,0,0,4343,0,539,7141,0,983.22601,444.22601,6870.48,-270.51999,4209.5532,-133.44701,1107.863,568.86298,6767.6831,-373.31699,4176.4731,-166.52699,4897.2549,4358.2549,4500.4609,-2640.5391,3004.084,-1338.916,5895.0518,5356.0518,4043.1079,-3097.8921,2636.531,-1706.469,-0.00174,3226,-0.00337,6228,-0.00163,3002,0.00529,-9817,0.00703,-13043,0.00352,-6555,0.00526,-9781,0.10747,-199413,0.10921,-202639,-0.00496,9203,-0.0073,13506,-0.00234,4303,-0.00178,3293,0.00319,-5910,-0.01602,29691,-0.01106,20488,0.04613,-85611,0.05109,-94814,-11659,-16174,-4515,-16510,-4851,-54862,-43203,-72769,-61110,"Stockport 026",104.84153
"225","E02001213",29241,0,0,6412,0,0,12042,0,744,10043,0,1705.181,961.18103,9611.5498,-431.45001,11642.716,-399.284,1540.074,796.07397,9575.0684,-467.93201,11771.12,-270.88,9985.3662,9241.3662,6013.5649,-4029.4351,8105.1689,-3936.8311,11997.671,11253.671,5525.5269,-4517.4731,7185.5562,-4856.4438,-0.02714,50341,-0.05339,99008,-0.02626,48667,-0.02136,39620,0.00578,-10721,-0.32034,594268,-0.2932,543927,-0.18952,351574,-0.16238,301233,-0.01965,36443,-0.03823,70860,-0.01858,34417,-0.01759,32620,0.00206,-3823,-0.22891,424653,-0.20926,388210,-0.14953,277371,-0.12988,240928,-19536,-32228,-12692,-26666,-7130,-146619,-127083,-194589,-175053,"Stockport 027",124.93309
"226","E02001214",13474,0,0,992,0,0,6371,0,486,5625,0,947.797,461.797,5394.4292,-230.571,6164.6982,-206.302,702.85101,216.851,5505.709,-119.291,6279.3062,-91.695,5080.3989,4594.3989,3415.458,-2209.542,4231.3481,-2139.6521,5946.354,5460.354,3112.2219,-2512.7781,3755.115,-2615.885,-0.00873,16189,-0.01756,32518,-0.00883,16329,-0.00858,15897,0.00016,-292,-0.10795,200224,-0.09922,184035,-0.00153,2778,0.0072,-13411,-0.00863,15996,-0.01547,28635,-0.00684,12639,-0.00891,16507,-0.00028,511,-0.08585,159208,-0.07722,143212,-0.02055,38061,-0.01192,22065,-12147,-20269,-8122,-14572,-2425,-94604,-82457,-121132,-108985,"Stockport 028",81.89359
"227","E02001215",7339,0,0,571,0,0,4263,0,113,2392,0,194.336,81.336,2364.679,-27.321,4213.5151,-49.485,223.235,110.235,2325.969,-66.031,4222.0381,-40.963,1056.619,943.61902,2061.7119,-330.28799,3696.397,-566.60303,2041.009,1928.009,1705.6639,-686.336,3131.9309,-1131.069,-0.00643,11918,-0.01199,22212,-0.00556,10294,-0.00595,11032,0.00048,-886,-0.07273,134906,-0.0663,122988,-0.07316,135690,-0.06673,123772,-0.00473,8769,-0.00836,15470,-0.00363,6701,-0.00466,8632,7e-05,-137,-0.04893,90753,-0.0442,81984,-0.05154,95593,-0.04681,86824,-3745,-6338,-2593,-5042,-1297,-32828,-29083,-66246,-62501,"Stockport 029",274.18165
"228","E02001216",19003,0,0,1345,0,0,9230,0,623,7805,0,1290.061,667.06097,7487.2842,-317.716,8914.3945,-315.60599,1050.724,427.724,7597.1582,-207.842,9023.7764,-206.22301,7019.9722,6396.9722,4880.354,-2924.646,6081.9092,-3148.0911,8284.4404,7661.4409,4410.4551,-3394.5449,5407.4229,-3822.5769,-0.01448,26841,-0.02614,48425,-0.01166,21584,-0.01722,31934,-0.00275,5093,-0.14397,267042,-0.1295,240201,-0.00228,4165,0.0122,-22676,-0.01316,24410,-0.02215,41028,-0.00899,16618,-0.01556,28859,-0.0024,4449,-0.11301,209592,-0.09984,185182,-0.02634,48812,-0.01317,24402,-15224,-25904,-10680,-20755,-5531,-121168,-105944,-154752,-139528,"Stockport 030",104.58595
"229","E02001217",9155,0,0,1468,0,0,5179,0,256,2252,0,532.74701,276.74701,2163.6951,-88.305,5023.8301,-155.17101,458.15601,202.15601,2154.9309,-97.069,5087.8652,-91.135,2823.1311,2567.1311,1506.865,-745.13501,3669.5901,-1509.41,3612.019,3356.019,1330.047,-921.953,3189.4189,-1989.5811,-0.01053,19532,-0.02261,41886,-0.01207,22354,-0.0114,21142,-0.00087,1610,-0.15979,296402,-0.14925,276870,-0.12643,234528,-0.1159,214996,-0.00754,13967,-0.01565,28977,-0.00811,15010,-0.00838,15520,-0.00084,1553,-0.10744,199268,-0.0999,185301,-0.08775,162755,-0.08021,148788,-7546,-13001,-5455,-9685,-2139,-63998,-56452,-88573,-81027,"Stockport 031",124.56595
"230","E02001218",8528,0,0,312,0,0,5154,0,132,2930,0,371.258,239.258,2841.6411,-88.359,5011.5669,-142.433,417.082,285.082,2784.823,-145.177,5020.585,-133.41499,2944.3989,2812.3989,1898.861,-1031.139,3465.7729,-1688.2271,3654.084,3522.084,1656.432,-1273.568,3022.4741,-2131.5259,-0.00399,7399,-0.01136,21033,-0.00737,13634,-0.00379,7022,2e-04,-377,-0.09682,179579,-0.09283,172180,-0.03814,70713,-0.03415,63314,-0.00285,5274,-0.00798,14765,-0.00514,9491,-0.00319,5905,-0.00034,631,-0.06865,127313,-0.0658,122039,-0.03245,60147,-0.0296,54873,-3022,-8181,-5159,-6113,-3091,-63237,-60215,-83542,-80520,"Stockport 032",143.95562
"231","E02001219",9335,0,0,541,0,0,5384,0,325,3085,0,598.11603,273.116,2978.2461,-106.754,5230.1338,-153.866,482.07401,157.07401,3004.4741,-80.526,5311.8789,-72.121,3114.7351,2789.7351,2000.84,-1084.16,3806.9529,-1577.047,3895.436,3570.436,1764.005,-1320.995,3308.3889,-2075.6111,-0.01408,26119,-0.02413,44721,-0.01005,18602,-0.01499,27806,-0.00091,1687,-0.12781,237078,-0.11372,210959,-0.06545,121373,-0.05136,95254,-0.00998,18514,-0.01694,31388,-0.00696,12874,-0.01088,20177,-9e-04,1663,-0.08991,166750,-0.07992,148236,-0.05205,96512,-0.04206,77998,-9937,-16441,-6504,-12161,-2224,-77103,-67166,-104448,-94511,"Stockport 033",129.48211
"232","E02001220",10599,0,0,782,0,0,5267,0,382,4168,0,753.50897,371.509,3994.241,-173.759,5085.1191,-181.881,522.94202,140.942,4087.949,-80.051,5208.313,-58.687,3867.8511,3485.8511,2596.0791,-1571.921,3500.0161,-1766.984,4575.9209,4193.9209,2349.3621,-1818.6379,3107.4709,-2159.5291,-0.01254,23246,-0.01977,36627,-0.00724,13381,-0.01211,22458,0.00043,-788,-0.09016,167230,-0.07763,143984,-0.02241,41527,-0.00987,18281,-0.00966,17897,-0.01508,27911,-0.00542,10014,-0.00958,17748,8e-05,-149,-0.06823,126520,-0.05857,108623,-0.02696,49947,-0.0173,32050,-10035,-15884,-5849,-11120,-1085,-67481,-57446,-86516,-76481,"Stockport 034",96.62207
"233","E02001221",7172,0,0,454,0,0,3825,0,269,2624,0,478.88501,209.88499,2531.929,-92.071,3717.6709,-107.329,446.84399,177.84399,2524.145,-99.855,3750.3411,-74.659,2316.374,2047.374,1716.608,-907.39301,2787.0291,-1037.9709,2933.564,2664.564,1504.928,-1119.072,2419.3989,-1405.601,-0.01614,29938,-0.02242,41536,-0.00627,11598,-0.01593,29548,0.00021,-390,-0.07534,139719,-0.05919,109781,-0.01532,28368,0.00083,-1570,-0.01146,21243,-0.01604,29714,-0.00459,8471,-0.01187,22014,-0.00041,771,-0.05663,105012,-0.04517,83769,-0.02082,38583,-0.00937,17340,-10190,-15166,-4976,-13521,-3331,-58203,-48013,-80221,-70031,"Stockport 035",128.6442
"234","E02001222",12444,0,0,611,0,0,7875,0,243,3715,0,720.06403,477.064,3542.677,-172.323,7587.3472,-287.65302,553.46899,310.46899,3556.28,-158.72,7727.79,-147.211,4830.083,4587.083,2167.479,-1547.521,5005.835,-2869.165,5536.5508,5293.5508,2015.302,-1699.698,4499.208,-3375.792,-0.01289,23896,-0.02903,53793,-0.01614,29897,-0.01406,26064,-0.00117,2168,-0.21082,391086,-0.19794,367190,-0.12913,239530,-0.11625,215634,-0.00906,16792,-0.02012,37273,-0.01106,20481,-0.01015,18810,-0.00109,2018,-0.14444,267921,-0.13538,251129,-0.09333,173103,-0.08427,156311,-7520,-17195,-9675,-10429,-2909,-107911,-100391,-135302,-127782,"Stockport 036",96.8785
"235","E02001223",13138,0,0,363,0,0,6816,0,447,5512,0,797.52301,350.52301,5347.3711,-164.63,6637.957,-178.043,738.495,291.495,5358.8921,-153.108,6681.4702,-134.53,4248.5801,3801.5801,3757.094,-1754.906,4856.2778,-1959.722,5413.0352,4966.0352,3280.022,-2231.978,4202.6738,-2613.3259,-0.00989,18335,-0.01733,32117,-0.00745,13782,-0.0109,20202,-0.00101,1867,-0.09384,174054,-0.08395,155719,0.00585,-10887,0.01573,-29222,-0.00905,16788,-0.01472,27267,-0.00567,10479,-0.01012,18758,-0.00106,1970,-0.07383,136932,-0.06477,120144,-0.01458,27017,-0.00553,10229,-12484,-19645,-7161,-15849,-3365,-88575,-76091,-122293,-109809,"Stockport 037",103.25607
