"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"175642",1,1,1,8.976,5024,296,340,0.03788,1673,231,49605,"E02003913 E02003916",296
"175643",1,1,1,8.64,5000,251,397,0.04595,1611,234,39839,"E02003913 E02003917",251
"175644",1,1,1,11.18,6642,303,419,0.03748,2084,314,52804,"E02003913 E02003919",303
"175645",1,1,1,9.637,5978,256,377,0.03912,1796,295,50257,"E02003913 E02003920",256
"175646",1,1,1,7.489,5124,181,313,0.04179,1396,268,30942,"E02003913 E02003921",181
"175647",1,1,1,12.364,7432,326,477,0.03858,2305,351,61815,"E02003913 E02003922",326
"175648",1,1,1,16.557,9130,467,577,0.03485,3086,419,61297,"E02003913 E02003924",467
"175649",1,1,1,15.363,8622,397,477,0.03105,2864,403,38707,"E02003913 E02003926",397
"175650",1,1,1,6.908,4198,209,281,0.04068,1288,206,48643,"E02003913 E02003927",209
"175651",1,1,1,17.616,9496,333,587,0.03332,3284,409,80526,"E02003913 E02003928",333
"175664",1,1,1,2.605,1974,101,135,0.05182,486,82,8650,"E02003914 E02003915",101
"175665",1,1,1,3.983,2536,149,151,0.03791,742,100,18338,"E02003914 E02003916",149
"175666",1,1,1,3.503,2372,99,188,0.05367,653,95,8246,"E02003914 E02003917",99
"175667",1,1,1,13.709,8242,446,606,0.0442,2556,402,72626,"E02003914 E02003919",446
"175668",1,1,1,12.166,7578,399,564,0.04636,2268,383,70079,"E02003914 E02003920",399
"175669",1,1,1,14.893,9032,469,664,0.04458,2776,439,81637,"E02003914 E02003922",469
"175670",1,1,1,18.384,9732,391,584,0.03177,3427,427,66216,"E02003914 E02003924",391
"175671",1,1,1,13.222,7858,291,486,0.03676,2465,385,59403,"E02003914 E02003926",291
"175672",1,1,1,3.444,2434,120,180,0.05226,642,120,9440,"E02003914 E02003927",120
"175673",1,1,1,15.677,8256,336,492,0.03138,2922,346,93485,"E02003914 E02003928",336
"175674",1,1,1,24.98,13230,461,734,0.02938,4657,530,105636,"E02003914 E02003930",461
"175684",1,1,1,1.733,940,64,48,0.0277,323,33,4527,"E02003915 E02003916",64
"175685",1,1,1,1.977,1126,87,87,0.04401,369,41,6228,"E02003915 E02003917",87
"175686",1,1,1,16.166,9562,522,683,0.04225,3014,453,84855,"E02003915 E02003919",522
"175687",1,1,1,14.623,8898,475,641,0.04384,2726,434,82308,"E02003915 E02003920",475
"175688",1,1,1,17.35,10352,545,741,0.04271,3234,490,93866,"E02003915 E02003922",545
"175689",1,1,1,20.743,11334,638,715,0.03447,3867,508,62349,"E02003915 E02003923",638
"175690",1,1,1,21.179,11398,505,705,0.03329,3948,499,79238,"E02003915 E02003924",505
"175691",1,1,1,5.56,3014,151,161,0.02896,1036,129,11998,"E02003915 E02003927",151
"175692",1,1,1,18.472,9922,450,613,0.03319,3443,417,106507,"E02003915 E02003928",450
"175693",1,1,1,24.826,13512,469,791,0.03186,4628,563,75510,"E02003915 E02003930",469
"175702",1,1,1,1.675,780,51,71,0.04239,312,33,3476,"E02003916 E02003917",51
"175703",1,1,1,17.326,10164,569,711,0.04104,3230,479,89715,"E02003916 E02003919",569
"175704",1,1,1,15.783,9500,522,669,0.04239,2942,460,87168,"E02003916 E02003920",522
"175705",1,1,1,18.51,10954,592,769,0.04155,3450,516,98726,"E02003916 E02003922",592
"175706",1,1,1,6.277,3246,182,167,0.02661,1170,142,13884,"E02003916 E02003927",182
"175707",1,1,1,18.474,10040,471,653,0.03535,3444,442,49820,"E02003916 E02003928",471
"175708",1,1,1,25.543,13744,500,797,0.0312,4761,576,77396,"E02003916 E02003930",500
"175719",1,1,1,17.169,10514,521,748,0.04357,3200,506,81923,"E02003917 E02003919",521
"175720",1,1,1,15.626,9850,474,706,0.04518,2913,487,79376,"E02003917 E02003920",474
"175721",1,1,1,18.353,11304,544,806,0.04392,3421,543,90934,"E02003917 E02003922",544
"175722",1,1,1,21.138,11538,442,754,0.03567,3940,531,72699,"E02003917 E02003923",442
"175723",1,1,1,20.924,11560,416,752,0.03594,3900,520,72228,"E02003917 E02003924",416
"175724",1,1,1,15.762,9686,316,654,0.04149,2938,477,65415,"E02003917 E02003926",316
"175725",1,1,1,5.446,3120,135,174,0.03195,1015,146,12883,"E02003917 E02003927",135
"175726",1,1,1,17.643,9914,424,660,0.03741,3289,446,48819,"E02003917 E02003928",424
"175727",1,1,1,24.712,13618,453,804,0.03253,4607,581,76395,"E02003917 E02003930",453
"175739",1,1,1,4.616,2486,107,134,0.02903,860,110,9848,"E02003918 E02003919",107
"175740",1,1,1,4.872,2916,130,152,0.0312,908,132,11502,"E02003918 E02003920",130
"175741",1,1,1,8.232,4822,226,266,0.03231,1535,227,19015,"E02003918 E02003921",226
"175742",1,1,1,3.087,1502,70,42,0.01361,575,62,6171,"E02003918 E02003922",70
"175743",1,1,1,4.786,2494,138,114,0.02382,892,102,17015,"E02003918 E02003923",138
"175744",1,1,1,5.912,2898,159,166,0.02808,1102,122,12551,"E02003918 E02003924",159
"175745",1,1,1,6.213,3664,179,159,0.02559,1158,166,13913,"E02003918 E02003925",179
"175746",1,1,1,11.874,6286,256,310,0.02611,2213,276,30494,"E02003918 E02003926",256
"175747",1,1,1,18.68,9554,488,638,0.03415,3482,426,43111,"E02003918 E02003927",488
"175748",1,1,1,19.61,9488,447,516,0.02631,3656,366,47024,"E02003918 E02003928",447
"175750",1,1,1,22.988,11286,532,653,0.02841,4285,466,136727,"E02003918 E02003943",532
"175751",1,1,1,13.748,6282,213,393,0.02859,2563,238,92476,"E02003918 E02003944",213
"175752",1,1,1,20.812,9464,390,490,0.02354,3880,369,40971,"E02003918 E02003946",390
"175769",1,1,1,1.736,1156,57,58,0.03341,324,51,3765,"E02003919 E02003920",57
"175770",1,1,1,4.66,2838,146,160,0.03433,869,137,10895,"E02003919 E02003921",146
"175771",1,1,1,3.321,1818,104,112,0.03372,619,75,15454,"E02003919 E02003922",104
