"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"126544",1,1,1,9.881,4402,226,60,0.00607,1842,142,43313,"E02002603 E02002608",226
"126545",1,1,1,4.325,1712,89,20,0.00462,806,55,17576,"E02002603 E02002609",89
"126546",1,1,1,10.107,4268,296,54,0.00534,1884,151,44230,"E02002603 E02002610",296
"126547",1,1,1,5.877,2502,136,40,0.00681,1096,87,24638,"E02002603 E02002611",136
"126548",1,1,1,6.7,2908,142,53,0.00791,1249,102,25769,"E02002603 E02002612",142
"126549",1,1,1,8.164,3984,204,90,0.01102,1522,153,29051,"E02002603 E02002613",204
"126550",1,1,1,22.055,9360,578,196,0.00889,4111,346,62122,"E02002603 E02003859",578
"126589",1,1,1,2.715,1274,70,12,0.00442,506,35,8721,"E02002604 E02002605",70
"126590",1,1,1,6.481,3042,164,44,0.00679,1208,87,32155,"E02002604 E02002606",164
"126591",1,1,1,5.07,2398,115,42,0.00828,945,70,23940,"E02002604 E02002607",115
"126592",1,1,1,1.797,742,43,3,0.00167,335,22,2616,"E02002604 E02002608",43
"126593",1,1,1,8.079,3714,189,61,0.00755,1506,113,39050,"E02002604 E02002609",189
"126594",1,1,1,7.871,3654,196,116,0.01474,1467,132,21531,"E02002604 E02002612",196
"126595",1,1,1,10.288,5158,277,163,0.01584,1918,196,30699,"E02002604 E02002613",277
"126597",1,1,1,22.341,10262,402,326,0.01459,4165,369,97516,"E02002604 E02003878",402
"126642",1,1,1,4.143,2180,120,32,0.00772,772,56,13462,"E02002605 E02002606",120
"126643",1,1,1,2.693,1538,69,30,0.01114,502,39,5502,"E02002605 E02002607",69
"126644",1,1,1,2.547,1194,80,9,0.00353,475,35,4700,"E02002605 E02002608",80
"126645",1,1,1,5.702,2854,143,49,0.00859,1063,82,20612,"E02002605 E02002609",143
"126646",1,1,1,12.212,5926,317,147,0.01204,2276,201,44982,"E02002605 E02002610",317
"126647",1,1,1,6.915,3522,186,69,0.00998,1289,109,28101,"E02002605 E02002611",186
"126648",1,1,1,5.685,2666,162,104,0.01829,1060,105,12570,"E02002605 E02002612",162
"126649",1,1,1,8.102,4170,243,151,0.01864,1510,170,21738,"E02002605 E02002613",243
"126651",1,1,1,20.155,9274,368,314,0.01558,3757,342,88555,"E02002605 E02003878",368
"126652",1,1,1,21.021,9542,480,283,0.01346,3919,326,70375,"E02002605 E02003879",480
"126690",1,1,1,1.485,796,45,10,0.00673,277,22,4300,"E02002606 E02002607",45
"126691",1,1,1,6.266,3060,142,51,0.00814,1168,97,27645,"E02002606 E02002608",142
"126692",1,1,1,2.094,872,63,11,0.00525,390,29,6559,"E02002606 E02002609",63
"126693",1,1,1,8.943,4066,241,109,0.01219,1667,152,30502,"E02002606 E02002610",241
"126694",1,1,1,3.646,1662,110,31,0.0085,680,60,13621,"E02002606 E02002611",110
"126695",1,1,1,3.19,1772,100,42,0.01317,595,61,21398,"E02002606 E02002612",100
"126696",1,1,1,5.933,3144,178,81,0.01365,1106,127,18034,"E02002606 E02002613",178
"126697",1,1,1,5.19,3144,147,103,0.01985,967,131,39250,"E02002606 E02002614",147
"126698",1,1,1,22.306,9832,485,213,0.00955,4158,354,97597,"E02002606 E02003859",485
"126699",1,1,1,19.216,8386,373,142,0.00739,3582,302,89093,"E02002606 E02003863",373
"126700",1,1,1,13.289,6340,251,171,0.01287,2477,219,70905,"E02002606 E02003875",251
"126701",1,1,1,17.836,8480,315,260,0.01458,3325,302,99599,"E02002606 E02003878",315
"126745",1,1,1,4.888,2290,111,43,0.0088,911,77,20729,"E02002607 E02002608",111
"126746",1,1,1,3.095,1430,78,23,0.00743,577,45,16450,"E02002607 E02002609",78
"126747",1,1,1,9.605,4502,252,121,0.0126,1790,164,40820,"E02002607 E02002610",252
"126748",1,1,1,4.308,2098,121,43,0.00998,803,72,23939,"E02002607 E02002611",121
"126749",1,1,1,3.218,1790,104,44,0.01367,600,61,21921,"E02002607 E02002612",104
"126750",1,1,1,5.545,3262,182,91,0.01641,1034,125,29413,"E02002607 E02002613",182
"126751",1,1,1,22.968,10268,496,225,0.0098,4281,366,107915,"E02002607 E02003859",496
"126752",1,1,1,13.317,6358,255,173,0.01299,2482,219,71428,"E02002607 E02003875",255
"126753",1,1,1,17.864,8498,319,262,0.01467,3330,302,100122,"E02002607 E02003878",319
"126754",1,1,1,18.73,8766,431,231,0.01233,3491,286,81942,"E02002607 E02003879",431
"126798",1,1,1,7.936,3586,192,58,0.00731,1479,112,35312,"E02002608 E02002609",192
"126799",1,1,1,14.946,6634,356,198,0.01325,2786,246,53622,"E02002608 E02002610",356
"126800",1,1,1,7.442,3404,189,121,0.01626,1387,130,30736,"E02002608 E02002612",189
"126801",1,1,1,9.859,4908,270,168,0.01704,1838,195,39904,"E02002608 E02002613",270
"126803",1,1,1,21.912,10012,395,331,0.01511,4085,367,106721,"E02002608 E02003878",395
"126837",1,1,1,6.849,3194,180,98,0.01431,1277,123,23943,"E02002609 E02002610",180
"126838",1,1,1,1.552,790,49,20,0.01289,289,32,7062,"E02002609 E02002611",49
"126839",1,1,1,2.375,1196,55,33,0.01389,443,46,8193,"E02002609 E02002612",55
"126840",1,1,1,3.839,2272,117,70,0.01823,716,98,11475,"E02002609 E02002613",117
