"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"149838",1,1,1,11.773,6064,543,70,0.00595,2195,163,16238,"E02003245 E02003753"
"149839",1,1,1,15.427,7802,531,144,0.00933,2876,226,18466,"E02003245 E02003754"
"149849",1,1,1,6.505,2960,293,50,0.00769,1213,88,8585,"E02003245 E02006877"
"149850",1,1,1,8.175,3902,377,50,0.00612,1524,110,11021,"E02003245 E02006878"
"149859",1,1,1,3.529,1624,143,10,0.00283,658,52,4093,"E02003246 E02003247"
"149860",1,1,1,1.525,566,46,4,0.00262,284,18,1811,"E02003246 E02003248"
"149861",1,1,1,3.916,1614,121,9,0.0023,730,48,4826,"E02003246 E02003249"
"149862",1,1,1,2.295,880,68,5,0.00218,428,27,2606,"E02003246 E02003250"
"149863",1,1,1,3.689,1466,125,17,0.00461,688,50,4612,"E02003246 E02003251"
"149864",1,1,1,4.162,1576,241,16,0.00384,776,50,4117,"E02003246 E02003252"
"149865",1,1,1,4.967,2400,179,29,0.00584,926,62,6504,"E02003246 E02003253"
"149866",1,1,1,8.128,4052,286,35,0.00431,1515,107,9532,"E02003246 E02003254"
"149867",1,1,1,6.482,3048,232,35,0.0054,1208,84,7793,"E02003246 E02003255"
"149868",1,1,1,8.643,3646,435,53,0.00613,1611,127,9611,"E02003246 E02003257"
"149871",1,1,1,12.057,5182,371,26,0.00216,2248,147,12753,"E02003246 E02003747"
"149872",1,1,1,16.184,7558,471,34,0.0021,3017,199,17494,"E02003246 E02003749"
"149874",1,1,1,12.86,6284,662,63,0.0049,2397,182,15442,"E02003246 E02003753"
"149875",1,1,1,15.662,7922,463,119,0.0076,2920,224,19755,"E02003246 E02003754"
"149876",1,1,1,26.373,10938,501,40,0.00152,4916,331,36784,"E02003246 E02003755"
"149887",1,1,1,6.845,2864,368,35,0.00511,1276,96,7328,"E02003246 E02006877"
"149899",1,1,1,4.632,1710,181,12,0.00259,863,52,4830,"E02003247 E02003248"
"149900",1,1,1,6.221,2458,236,15,0.00241,1160,72,7020,"E02003247 E02003249"
"149901",1,1,1,4.6,1724,183,11,0.00239,857,51,4800,"E02003247 E02003250"
"149902",1,1,1,2.432,1392,95,11,0.00452,453,29,2624,"E02003247 E02003251"
"149903",1,1,1,6.495,2940,275,34,0.00523,1211,78,6906,"E02003247 E02003252"
"149904",1,1,1,7.305,3332,293,47,0.00643,1362,95,9001,"E02003247 E02003253"
"149905",1,1,1,6.077,3182,251,51,0.00839,1133,81,6715,"E02003247 E02003254"
"149906",1,1,1,8.864,4340,347,51,0.00575,1652,118,10482,"E02003247 E02003255"
"149907",1,1,1,7.16,3588,279,53,0.0074,1335,100,9138,"E02003247 E02003257"
"149909",1,1,1,11.566,6308,508,69,0.00597,2156,159,15607,"E02003247 E02003753"
"149910",1,1,1,14.612,7760,509,141,0.00965,2724,213,17401,"E02003247 E02003754"
"149920",1,1,1,6.298,3204,258,49,0.00778,1174,84,7954,"E02003247 E02006877"
"149929",1,1,1,2.141,1328,63,3,0.0014,399,26,3011,"E02003248 E02003249"
"149930",1,1,1,1.308,478,26,1,0.00076,244,16,1920,"E02003248 E02003250"
"149931",1,1,1,3.958,1584,108,19,0.0048,738,55,5268,"E02003248 E02003251"
"149932",1,1,1,3.716,1830,111,12,0.00323,693,41,4528,"E02003248 E02003252"
"149933",1,1,1,4.238,2090,121,25,0.0059,790,54,6335,"E02003248 E02003253"
"149934",1,1,1,8.641,4292,272,45,0.00521,1611,117,10263,"E02003248 E02003254"
"149935",1,1,1,6.054,2422,147,29,0.00479,1129,80,7645,"E02003248 E02003255"
"149936",1,1,1,8.197,3900,305,49,0.00598,1528,118,10022,"E02003248 E02003257"
"149939",1,1,1,10.979,4322,247,20,0.00182,2047,135,12036,"E02003248 E02003747"
"149941",1,1,1,15.106,6698,347,28,0.00185,2816,186,16777,"E02003248 E02003749"
"149943",1,1,1,12.414,6538,532,59,0.00475,2314,173,15853,"E02003248 E02003753"
"149944",1,1,1,16.054,8166,550,129,0.00804,2993,234,19677,"E02003248 E02003754"
"149956",1,1,1,6.399,3118,238,31,0.00484,1193,87,7739,"E02003248 E02006877"
"149957",1,1,1,8.816,4376,366,39,0.00442,1643,120,10636,"E02003248 E02006878"
"149970",1,1,1,2.092,892,48,4,0.00191,390,29,3384,"E02003249 E02003250"
"149971",1,1,1,5.547,2380,163,22,0.00397,1034,79,7582,"E02003249 E02003251"
"149972",1,1,1,4.331,2174,126,15,0.00346,807,51,5788,"E02003249 E02003252"
"149973",1,1,1,4.816,1900,115,22,0.00457,898,64,6084,"E02003249 E02003253"
"149974",1,1,1,9.256,4636,287,48,0.00519,1725,127,11523,"E02003249 E02003254"
"149975",1,1,1,5.64,2254,137,28,0.00496,1051,77,7207,"E02003249 E02003255"
"149976",1,1,1,8.812,4244,320,52,0.0059,1643,128,11282,"E02003249 E02003257"
"149979",1,1,1,10.565,4154,237,19,0.0018,1969,131,11598,"E02003249 E02003747"
"149980",1,1,1,14.692,6530,337,27,0.00184,2739,182,16339,"E02003249 E02003749"
"149982",1,1,1,10.957,4550,301,66,0.00602,2043,155,16281,"E02003249 E02003753"
"149983",1,1,1,16.669,8510,565,132,0.00792,3107,244,20937,"E02003249 E02003754"
"149995",1,1,1,7.014,3462,253,34,0.00485,1307,97,8999,"E02003249 E02006877"
"149996",1,1,1,9.431,4720,381,42,0.00445,1758,130,11896,"E02003249 E02006878"
"150007",1,1,1,3.205,1408,81,20,0.00624,597,47,4512,"E02003250 E02003251"
"150008",1,1,1,2.545,1478,88,11,0.00432,474,26,2965,"E02003250 E02003252"
"150009",1,1,1,3.067,1738,98,24,0.00783,572,39,4772,"E02003250 E02003253"
"150010",1,1,1,7.47,3940,249,44,0.00589,1392,103,8700,"E02003250 E02003254"
"150011",1,1,1,4.582,2386,151,30,0.00655,854,62,6061,"E02003250 E02003255"
"150012",1,1,1,7.026,3548,282,48,0.00683,1310,103,8459,"E02003250 E02003257"
"150015",1,1,1,10.049,3996,238,21,0.00209,1873,124,10746,"E02003250 E02003747"
"150016",1,1,1,14.176,6372,338,29,0.00205,2643,175,15487,"E02003250 E02003749"
"150018",1,1,1,11.243,6186,509,58,0.00516,2096,158,14290,"E02003250 E02003753"
"150019",1,1,1,14.883,7814,527,128,0.0086,2774,219,18114,"E02003250 E02003754"
"150020",1,1,1,24.365,9752,368,35,0.00144,4542,307,34777,"E02003250 E02003755"
"150031",1,1,1,5.228,2766,215,30,0.00574,975,72,6176,"E02003250 E02006877"
"150032",1,1,1,7.645,4024,343,38,0.00497,1425,105,9073,"E02003250 E02006878"
"150043",1,1,1,4.079,1570,182,23,0.00564,760,50,4332,"E02003251 E02003252"
"150044",1,1,1,4.889,1962,200,36,0.00736,911,66,6427,"E02003251 E02003253"
"150045",1,1,1,5.014,2608,215,34,0.00678,935,67,6078,"E02003251 E02003254"
"150046",1,1,1,6.448,2970,254,40,0.0062,1202,89,7908,"E02003251 E02003255"
"150047",1,1,1,4.744,2218,186,42,0.00885,884,71,6564,"E02003251 E02003257"
"150048",1,1,1,12.023,5104,393,31,0.00258,2241,152,12868,"E02003251 E02003747"
"150049",1,1,1,9.15,4938,415,58,0.00634,1706,130,13033,"E02003251 E02003753"
"150050",1,1,1,12.548,6478,392,118,0.0094,2339,185,16301,"E02003251 E02003754"
"150056",1,1,1,3.882,1834,165,38,0.00979,724,55,5380,"E02003251 E02006877"
"150071",1,1,1,2.16,1042,67,19,0.0088,403,35,3675,"E02003252 E02003253"
"150072",1,1,1,4.925,2464,163,33,0.0067,918,76,5735,"E02003252 E02003254"
"150073",1,1,1,4.391,2244,147,21,0.00478,819,66,5720,"E02003252 E02003255"
"150074",1,1,1,4.445,2204,130,27,0.00607,829,73,6027,"E02003252 E02003257"
"150076",1,1,1,9.966,4378,286,12,0.0012,1858,129,10680,"E02003252 E02003747"
"150077",1,1,1,14.093,6754,386,20,0.00142,2627,180,15421,"E02003252 E02003749"
"150078",1,1,1,9.146,4872,428,47,0.00514,1705,138,11773,"E02003252 E02003753"
"150079",1,1,1,12.459,6334,340,117,0.00939,2322,194,15958,"E02003252 E02003754"
"150080",1,1,1,24.282,10134,416,26,0.00107,4526,312,34711,"E02003252 E02003755"
"150094",1,1,1,3.131,1452,134,19,0.00607,584,51,3659,"E02003252 E02006877"
"150095",1,1,1,5.548,2710,262,27,0.00487,1034,84,6556,"E02003252 E02006878"
"150111",1,1,1,7.271,3338,253,48,0.0066,1355,105,9301,"E02003253 E02003254"
"150112",1,1,1,3.094,1238,89,18,0.00582,577,43,4529,"E02003253 E02003255"
"150113",1,1,1,5.685,2386,166,32,0.00563,1060,86,7875,"E02003253 E02003257"
"150116",1,1,1,9.347,3646,276,25,0.00267,1742,119,10382,"E02003253 E02003747"
"150117",1,1,1,13.474,6022,376,33,0.00245,2512,170,15123,"E02003253 E02003749"
"150118",1,1,1,7.109,3044,225,52,0.00731,1325,106,11642,"E02003253 E02003753"
"150119",1,1,1,13.542,6652,411,112,0.00827,2524,201,17530,"E02003253 E02003754"
"150120",1,1,1,20.225,9398,544,153,0.00756,3770,281,32166,"E02003253 E02003756"
"150130",1,1,1,3.887,1604,99,14,0.0036,725,54,5592,"E02003253 E02006877"
"150131",1,1,1,6.062,2882,183,34,0.00561,1130,87,8327,"E02003253 E02006878"
"150146",1,1,1,9.146,4094,287,56,0.00612,1705,125,11103,"E02003254 E02003255"
"150147",1,1,1,2.414,1368,99,16,0.00663,450,39,3192,"E02003254 E02003257"
"150148",1,1,1,14.721,6228,426,47,0.00319,2744,188,16063,"E02003254 E02003747"
"150149",1,1,1,18.848,8604,526,55,0.00292,3513,240,20804,"E02003254 E02003749"
"150150",1,1,1,9.285,6440,357,58,0.00625,1731,134,11530,"E02003254 E02003753"
"150151",1,1,1,8.875,4814,271,92,0.01037,1654,136,11371,"E02003254 E02003754"
"150152",1,1,1,15.558,7560,404,133,0.00855,2900,216,26007,"E02003254 E02003756"
"150163",1,1,1,3.732,1608,167,34,0.00911,696,57,4412,"E02003254 E02006877"
"150164",1,1,1,4.089,1740,151,30,0.00734,762,60,6050,"E02003254 E02006878"
"150180",1,1,1,7.349,3374,242,44,0.00599,1370,108,10809,"E02003255 E02003257"
"150183",1,1,1,8.204,3182,221,19,0.00232,1529,102,8986,"E02003255 E02003747"
"150184",1,1,1,12.331,5558,321,27,0.00219,2299,153,13727,"E02003255 E02003749"
"150186",1,1,1,5.725,2376,141,38,0.00664,1067,84,10870,"E02003255 E02003753"
"150187",1,1,1,14.015,7464,490,136,0.0097,2613,214,19178,"E02003255 E02003754"
"150188",1,1,1,16.63,6182,217,23,0.00138,3100,210,30991,"E02003255 E02003755"
"150198",1,1,1,5.975,2414,161,26,0.00435,1114,81,8175,"E02003255 E02006877"
"150199",1,1,1,7.172,3410,225,42,0.00586,1337,103,10307,"E02003255 E02006878"
"150219",1,1,1,14.447,6182,480,49,0.00339,2693,183,15394,"E02003257 E02003747"
"150220",1,1,1,18.574,8558,580,57,0.00307,3462,235,20135,"E02003257 E02003749"
"150221",1,1,1,5.307,3016,228,30,0.00565,989,74,8422,"E02003257 E02003753"
"150222",1,1,1,7.875,4156,216,80,0.01016,1468,115,10477,"E02003257 E02003754"
"150231",1,1,1,1.893,796,74,8,0.00423,353,21,2244,"E02003257 E02006877"
