"","id","msoa1","msoa2","all","light_rail","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","avslope_q","clc"
"98929","E02003747 E02003754","E02003747","E02003754",51,0,1,0,0,44,2,1,3,0,1.9,0.9,2.95,-0.79,1.3,0.3,2.96,-0.23,3.02,2.02,2.94,-1.9,7.07,6.07,2.69,-5.45,-0.00208,3864,-0.00088,1628,-0.00155,2872,-0.00034,636,-0.00287,5325,-0.00167,3089,-0.00484,8984,-0.00364,6748,-1321,-672,-843,-194,-2266,-1617,-5303,-4654,0,13.5471,"Fenland 006","Huntingdonshire 002",16.799,16.792,6906,7308,1.24004,0.99958,62.50372,1.17913,1.96078
"98930","E02003747 E02003755","E02003747","E02003755",51,0,0,0,0,48,3,0,0,0,1.44,1.44,0,-1.35,0,0,0,0,5.59,5.59,0,-5.26,10.13,10.13,0,-9.53,-0.00152,2818,-0.00152,2818,0,0,0,0,-0.005,9285,-0.005,9285,-0.00595,11043,-0.00595,11043,-979,-979,0,0,-3813,-3813,-6914,-6914,0,11.96069,"Fenland 006","Huntingdonshire 003",14.284,14.288,5392,5604,1.19425,1.00028,9.80118,0.51092,0
"98936","E02003747 E02006877","E02003747","E02006877",204,0,12,0,1,173,13,4,1,0,10.57,6.57,0.97,-5.68,6.59,2.59,0.99,-2.22,29.3,25.3,0.88,-21.9,49.54,45.54,0.77,-39.41,-0.01112,20627,-0.00687,12745,-0.00685,12716,-0.00261,4834,-0.02641,49002,-0.02216,41120,-0.03035,56300,-0.0261,48418,-5537,-3452,-3432,-1347,-15393,-13308,-26032,-23947,0,9.6592,"Fenland 006","Peterborough 022",11.943,11.817,4942,5146,1.23644,0.98945,47.7267,0.95625,1.96078
"98937","E02003747 E02006878","E02003747","E02006878",39,0,2,0,0,35,2,0,0,0,1.13,1.13,0,-1.01,0,0,0,0,4.8,4.8,0,-4.31,8.56,8.56,0,-7.68,-0.00118,2192,-0.00118,2192,0,0,0,0,-0.00459,8513,-0.00459,8513,-0.00536,9948,-0.00536,9948,-661,-661,0,0,-2816,-2816,-5020,-5020,0,10.33994,"Fenland 006","Peterborough 023",12.85,12.85,5214,5646,1.24275,1,45.9144,1.41634,0
"98938","E02003748 E02003749","E02003748","E02003749",51,0,0,0,0,47,2,2,0,0,3.14,1.14,0,-1.09,3.38,1.38,0,-1.35,3.97,1.97,0,-1.87,8.15,6.15,0,-5.88,-0.00412,7634,-0.00149,2772,-0.00433,8033,-0.00171,3171,-0.0049,9099,-0.00228,4237,-0.00742,13760,-0.0048,8898,-2492,-900,-2701,-1109,-3131,-1539,-6435,-4843,0,12.57772,"Fenland 007","Fenland 008",16.215,16.215,6294,6572,1.28918,1,14.80111,0.5057,3.92157
"98939","E02003748 E02003750","E02003748","E02003750",580,0,6,7,3,289,44,105,125,1,154.56,49.56,111.97,-30.12,105,0,125,0,292.78,187.78,75.61,-114.18,294.10999,189.11,75.24,-115.04,-0.01015,18832,-0.00326,6039,-0.0069,12793,0,0,-0.01727,32037,-0.01037,19244,-0.01121,20802,-0.00432,8009,-7061,-2263,-4798,0,-13380,-8582,-13445,-8647,0,1.15436,"Fenland 007","Fenland 009",1.47,1.47,558,570,1.27344,1,13.60544,0.20408,18.10345
"98940","E02003748 E02003751","E02003748","E02003751",155,0,4,0,2,139,7,2,1,0,13.79,11.79,0.92,-10.71,4.09,2.09,0.98,-1.88,60.43,58.43,0.62,-53.1,70.67,68.67,0.56,-62.4,-0.00743,13780,-0.00635,11786,-0.00214,3972,-0.00107,1978,-0.02767,51337,-0.0266,49343,-0.0209,38768,-0.01982,36774,-3879,-3320,-1144,-585,-17016,-16457,-19900,-19341,0,5.20257,"Fenland 007","Fenland 010",6.128,6.124,2358,2452,1.17788,0.99935,17.95039,0.52253,1.29032
"98941","E02003748 E02003752","E02003748","E02003752",176,0,12,2,1,139,17,3,2,0,8.71,5.71,1.93,-4.59,3,0,2,0,24.36,21.36,1.8,-17.13,41.1,38.1,1.6,-30.58,-0.00968,17964,-0.00638,11836,-0.0033,6128,0,0,-0.02297,42610,-0.01966,36482,-0.02617,48551,-0.02287,42423,-4518,-2946,-1572,0,-12572,-11000,-21210,-19638,0,11.12627,"Fenland 007","Fenland 011",12.639,12.63,4892,5124,1.13596,0.99929,23.73606,0.64133,1.70455
"98946","E02003749 E02003750","E02003749","E02003750",52,0,1,0,0,45,2,2,2,0,3.21,1.21,1.95,-1.09,2.57,0.57,1.95,-0.49,4.32,2.32,1.92,-2.1,8.67,6.67,1.75,-6.02,-0.00408,7569,-0.00154,2862,-0.0032,5941,-0.00067,1234,-0.00516,9576,-0.00262,4869,-0.00741,13744,-0.00487,9037,-2305,-872,-1826,-393,-3114,-1681,-6254,-4821,0,11.5348,"Fenland 008","Fenland 009",15.725,16.025,6200,6372,1.36327,1.01908,15.26232,0.35569,3.84615
"98947","E02003749 E02003751","E02003749","E02003751",59,0,1,0,2,49,2,1,3,1,2.19,1.19,2.94,-1.01,1,0,3,0,3.89,2.89,2.84,-2.49,8.5,7.5,2.6,-6.38,-0.00278,5160,-0.00151,2797,-0.00127,2363,0,0,-0.00451,8363,-0.00323,6000,-0.00718,13312,-0.0059,10949,-1569,-878,-691,0,-2867,-2176,-6268,-5577,0,13.03099,"Fenland 008","Fenland 010",17.181,17.187,6440,6670,1.31847,1.00035,15.71503,0.51201,1.69492
"98948","E02003749 E02003752","E02003749","E02003752",82,0,0,0,0,73,6,1,2,0,2.33,1.33,1.97,-1.19,1,0,2,0,3.57,2.57,1.95,-2.28,9.18,8.18,1.81,-7.34,-0.00298,5534,-0.00171,3168,-0.00128,2366,0,0,-0.00423,7843,-0.00295,5477,-0.00858,15924,-0.00731,13558,-2175,-1217,-958,0,-3281,-2323,-8433,-7475,0,14.69505,"Fenland 008","Fenland 011",20.034,20.015,7594,7818,1.36332,0.99905,14.97454,0.43467,1.21951
"98949","E02003749 E02003753","E02003749","E02003753",76,0,0,0,1,72,2,0,1,0,1.85,1.85,0.98,-1.75,0,0,1,0,7.13,7.13,0.91,-6.76,13.91,13.91,0.82,-13.18,-0.00185,3431,-0.00185,3431,0,0,0,0,-0.00611,11334,-0.00611,11334,-0.00778,14438,-0.00778,14438,-1298,-1298,0,0,-5007,-5007,-9767,-9767,0,11.97255,"Fenland 008","Huntingdonshire 001",14.574,14.567,5914,6194,1.21728,0.99952,37.73844,0.85124,0
"98950","E02003749 E02003754","E02003749","E02003754",27,0,0,0,0,26,1,0,0,0,0.39,0.39,0,-0.37,0,0,0,0,1.08,1.08,0,-1.04,2.94,2.94,0,-2.83,-4e-04,746,-4e-04,746,0,0,0,0,-0.00103,1918,-0.00103,1918,-0.00228,4232,-0.00228,4232,-371,-371,0,0,-1038,-1038,-2819,-2819,0,15.74387,"Fenland 008","Huntingdonshire 002",19.572,19.565,8048,8484,1.24315,0.99964,55.6918,1.07335,0
"98951","E02003749 E02003755","E02003749","E02003755",91,0,1,0,1,84,4,1,0,0,2.91,1.91,0,-1.78,1,0,0,0,6.3,5.3,0,-4.9,13.47,12.47,0,-11.6,-0.00328,6080,-0.00197,3649,-0.00131,2431,0,0,-0.00613,11373,-0.00482,8942,-0.00951,17646,-0.0082,15215,-2385,-1540,-845,0,-5081,-4236,-10873,-10028,0,11.74625,"Fenland 008","Huntingdonshire 003",17,16.901,6396,6650,1.44727,0.99418,10.58824,0.51476,1.0989
"98952","E02003749 E02003757","E02003749","E02003757",15,0,0,0,0,15,0,0,0,0,0.2,0.2,0,-0.2,0,0,0,0,0.42,0.42,0,-0.42,1.34,1.34,0,-1.34,-0.00023,428,-0.00023,428,0,0,0,0,-0.00045,832,-0.00045,832,-0.00128,2381,-0.00128,2381,-232,-232,0,0,-502,-502,-1586,-1586,0,16.54228,"Fenland 008","Huntingdonshire 005",23.239,23.243,8946,9212,1.40482,1.00017,21.94587,0.52059,0
"98953","E02003749 E02003758","E02003749","E02003758",32,0,0,0,0,31,1,0,0,0,0.39,0.39,0,-0.38,0,0,0,0,0.6,0.6,0,-0.58,2.53,2.53,0,-2.45,-0.00048,892,-0.00048,892,0,0,0,0,-0.00066,1221,-0.00066,1221,-0.00278,5150,-0.00278,5150,-541,-541,0,0,-827,-827,-3495,-3495,0,19.96159,"Fenland 008","Huntingdonshire 006",28,28.004,10956,11302,1.40269,1.00014,48.21429,0.79631,0
"98956","E02003749 E02006877","E02003749","E02006877",111,0,4,0,2,94,7,3,1,0,5.62,2.62,0.98,-2.28,7.46,4.46,1,-3.99,10.02,7.02,0.91,-6.05,19.86,16.86,0.82,-14.62,-0.00729,13519,-0.00336,6226,-0.00948,17584,-0.00555,10291,-0.01148,21300,-0.00755,14007,-0.01578,29282,-0.01185,21989,-3714,-1707,-4991,-2984,-6536,-4529,-12953,-10946,0,12.32209,"Fenland 008","Peterborough 022",14.716,14.59,6084,6322,1.19428,0.99144,41.45148,0.85675,2.7027
"98957","E02003750 E02003751","E02003750","E02003751",218,0,3,1,1,182,22,4,5,0,20.22,16.22,4.62,-13.8,5.9,1.9,4.94,-1.65,83.96,79.96,3.14,-67.99,98.91,94.91,2.79,-80.71,-0.01047,19423,-0.00842,15616,-0.00296,5496,-0.00091,1689,-0.03708,68787,-0.03502,64980,-0.02796,51873,-0.02591,48066,-5283,-4235,-1549,-501,-21929,-20881,-25834,-24786,0,4.71278,"Fenland 009","Fenland 010",6.13,5.837,2346,2328,1.30072,0.9522,24.46982,0.49683,1.83486
"98958","E02003750 E02003752","E02003750","E02003752",180,0,5,1,1,158,10,1,2,2,6.79,5.79,1.93,-5.11,1,0,2,0,24.81,23.81,1.74,-21.05,42.01,41.01,1.55,-36.22,-0.00755,13999,-0.00645,11965,-0.0011,2034,0,0,-0.02291,42497,-0.02181,40463,-0.0256,47501,-0.02451,45467,-3799,-3268,-531,0,-14002,-13471,-23714,-23183,0,10.45724,"Fenland 009","Fenland 011",12.641,12.343,4880,5000,1.20883,0.97643,26.89661,0.63194,0.55556
"98959","E02003750 E02003758","E02003750","E02003758",30,0,0,0,0,29,0,1,0,0,1.37,0.37,0,-0.37,3,2,0,-2,1.53,0.53,0,-0.53,2.79,1.79,0,-1.79,-0.00117,2169,-0.00042,786,-0.00209,3881,-0.00135,2498,-0.00136,2528,-0.00062,1145,-0.00273,5066,-0.00199,3683,-1675,-451,-3673,-2449,-1883,-659,-3444,-2220,0,19.41927,"Fenland 009","Huntingdonshire 006",24.372,24.149,9504,9846,1.25504,0.99085,31.59363,0.7785,3.33333
"98963","E02003751 E02003752","E02003751","E02003752",314,0,8,1,2,265,32,1,5,0,22.93,21.93,4.65,-18.57,2.24,1.24,4.99,-1.04,113.33,112.33,3.2,-95.11,136.87,135.87,2.83,-115.04,-0.01304,24192,-0.01247,23127,-0.00125,2316,-0.00067,1251,-0.05447,101062,-0.0539,99997,-0.04157,77122,-0.04099,76057,-6434,-6156,-623,-345,-31814,-31536,-38424,-38146,0,5.99337,"Fenland 010","Fenland 011",6.511,6.506,2534,2672,1.08637,0.99923,29.18139,0.75315,0.31847
"98964","E02003751 E02003755","E02003751","E02003755",40,0,0,0,0,40,0,0,0,0,0.81,0.81,0,-0.81,0,0,0,0,2.65,2.65,0,-2.65,5.78,5.78,0,-5.78,-0.00087,1608,-0.00087,1608,0,0,0,0,-0.00259,4813,-0.00259,4813,-0.00403,7472,-0.00403,7472,-706,-706,0,0,-2310,-2310,-5040,-5040,0,14.48882,"Fenland 010","Huntingdonshire 003",17.155,17.16,6366,6606,1.18402,1.00029,15.73885,0.50699,0
"98965","E02003751 E02003758","E02003751","E02003758",27,0,0,0,0,24,3,0,0,0,0.45,0.45,0,-0.4,0,0,0,0,1.38,1.38,0,-1.22,3.36,3.36,0,-2.99,-0.00056,1036,-0.00056,1036,0,0,0,0,-0.00153,2829,-0.00153,2829,-0.00281,5213,-0.00281,5213,-369,-369,0,0,-1130,-1130,-2771,-2771,0,15.15782,"Fenland 010","Huntingdonshire 006",18.242,18.312,7158,7518,1.20347,1.00384,33.9875,0.86828,0
"98966","E02003751 E02003759","E02003751","E02003759",15,0,0,0,0,14,1,0,0,0,0.21,0.21,0,-0.19,0,0,0,0,0.53,0.53,0,-0.5,1.52,1.52,0,-1.41,-0.00026,478,-0.00026,478,0,0,0,0,-0.00059,1098,-0.00059,1098,-0.00137,2535,-0.00137,2535,-204,-204,0,0,-524,-524,-1494,-1494,0,17.61905,"Fenland 010","Huntingdonshire 007",20.782,20.742,8290,8548,1.17952,0.99808,38.97604,0.83888,0
"98972","E02003752 E02003755","E02003752","E02003755",68,0,0,0,0,64,3,0,0,1,1.91,1.91,0,-1.8,0,0,0,0,7.57,7.57,0,-7.12,13.72,13.72,0,-12.91,-0.00184,3416,-0.00184,3416,0,0,0,0,-0.00626,11619,-0.00626,11619,-0.00745,13815,-0.00745,13815,-1278,-1278,0,0,-5066,-5066,-9189,-9189,0,10.95413,"Fenland 011","Huntingdonshire 003",13.959,13.958,5184,5286,1.27431,0.99993,18.62598,0.41553,0
"98974","E02003752 E02003757","E02003752","E02003757",34,0,0,0,0,32,2,0,0,0,1.14,1.14,0,-1.07,0,0,0,0,5.15,5.15,0,-4.85,8.56,8.56,0,-8.06,-0.00088,1632,-0.00088,1632,0,0,0,0,-0.00345,6391,-0.00345,6391,-0.00375,6959,-0.00375,6959,-631,-631,0,0,-2864,-2864,-4757,-4757,0,10.35074,"Fenland 011","Huntingdonshire 005",11.589,11.589,4658,4724,1.11963,1,49.18457,0.69031,0
"98975","E02003752 E02003758","E02003752","E02003758",119,0,1,0,0,114,3,0,1,0,4.11,4.11,0.97,-3.93,0,0,1,0,18.3,18.3,0.85,-17.53,29.97,29.97,0.75,-28.71,-0.00367,6813,-0.00367,6813,0,0,0,0,-0.0138,25603,-0.0138,25603,-0.01477,27405,-0.01477,27405,-2362,-2362,0,0,-10536,-10536,-17251,-17251,0,9.18749,"Fenland 011","Huntingdonshire 006",11.806,11.806,4654,4846,1.28501,1,34.7281,0.93173,0
"98976","E02003752 E02003759","E02003752","E02003759",60,0,0,0,0,57,2,0,1,0,1.43,1.43,0.98,-1.36,0,0,1,0,5.62,5.62,0.9,-5.34,11.04,11.04,0.81,-10.5,-0.0017,3159,-0.0017,3159,0,0,0,0,-0.00553,10263,-0.00553,10263,-0.00705,13079,-0.00705,13079,-995,-995,0,0,-3899,-3899,-7659,-7659,0,11.67496,"Fenland 011","Huntingdonshire 007",14.346,14.236,5786,5876,1.22878,0.99233,41.8235,0.87806,0
"98977","E02003752 E02003760","E02003752","E02003760",87,0,0,2,0,77,7,0,1,0,1.02,1.02,0.99,-0.9,0,0,1,0,2.32,2.32,0.97,-2.05,7.63,7.63,0.91,-6.75,-0.00127,2363,-0.00127,2363,0,0,0,0,-0.00258,4792,-0.00258,4792,-0.00748,13876,-0.00748,13876,-1032,-1032,0,0,-2347,-2347,-7730,-7730,0,19.59578,"Fenland 011","Huntingdonshire 008",22.531,22.531,9116,9304,1.14979,1,67.90644,0.90986,0
"98979","E02003752 E02003763","E02003752","E02003763",81,0,0,0,1,71,6,2,1,0,3.19,1.19,0.98,-1.07,3.33,1.33,0.98,-1.2,3.5,1.5,0.98,-1.35,9.25,7.25,0.91,-6.52,-0.00405,7513,-0.00146,2699,-0.00424,7859,-0.00164,3045,-0.00412,7641,-0.00152,2827,-0.00869,16128,-0.0061,11314,-2747,-1026,-2868,-1147,-3014,-1293,-7973,-6252,0,15.40006,"Fenland 011","Huntingdonshire 011",18.856,18.856,7562,7808,1.22441,1,63.10989,1.07658,2.46914
"98981","E02003752 E02003765","E02003752","E02003765",74,0,0,0,0,66,8,0,0,0,1.05,1.05,0,-0.94,0,0,0,0,3,3,0,-2.67,8.13,8.13,0,-7.25,-0.00135,2498,-0.00135,2498,0,0,0,0,-0.00341,6325,-0.00341,6325,-0.0074,13726,-0.0074,13726,-923,-923,0,0,-2626,-2626,-7128,-7128,0,16.16202,"Fenland 011","Huntingdonshire 013",19.325,19.325,7650,7898,1.1957,1,59.50841,1.02975,0
"98983","E02003752 E02003768","E02003752","E02003768",45,0,0,0,1,42,2,0,0,0,0.56,0.56,0,-0.52,0,0,0,0,1.25,1.25,0,-1.17,4.01,4.01,0,-3.74,-0.00062,1142,-0.00062,1142,0,0,0,0,-0.00126,2343,-0.00126,2343,-0.00359,6658,-0.00359,6658,-595,-595,0,0,-1343,-1343,-4310,-4310,0,18.3899,"Fenland 011","Huntingdonshire 016",22.598,22.591,8930,9248,1.22883,0.99969,54.4296,0.97384,0
"98984","E02003752 E02003775","E02003752","E02003775",21,0,0,0,0,20,1,0,0,0,0.29,0.29,0,-0.28,0,0,0,0,0.76,0.76,0,-0.73,2.14,2.14,0,-2.05,-0.00032,586,-0.00032,586,0,0,0,0,-0.00075,1400,-0.00075,1400,-0.0017,3158,-0.0017,3158,-291,-291,0,0,-759,-759,-2141,-2141,0,15.802,"Fenland 011","South Cambridgeshire 001",20.584,20.599,7862,8226,1.30262,1.00073,31.09211,0.75732,0
"98985","E02003752 E02003776","E02003752","E02003776",23,0,0,0,1,18,3,1,0,0,1.28,0.28,0,-0.23,1,0,0,0,1.06,0.06,0,-0.06,1.85,0.85,0,-0.72,-0.00166,3082,-0.00035,651,-0.00131,2431,0,0,-0.00135,2503,-4e-05,72,-0.00219,4053,-0.00087,1622,-1381,-311,-1070,0,-1145,-75,-2034,-964,0,19.21744,"Fenland 011","South Cambridgeshire 002",26.649,26.658,10170,10578,1.38671,1.00034,33.39713,0.71273,4.34783
"98986","E02003752 E02003777","E02003752","E02003777",38,0,0,0,1,35,1,0,1,0,0.49,0.49,0.99,-0.45,0,0,1,0,1,1,0.97,-0.92,3.29,3.29,0.91,-3.03,-0.00058,1075,-0.00058,1075,0,0,0,0,-0.00108,1994,-0.00108,1994,-0.00328,6088,-0.00328,6088,-540,-540,0,0,-1116,-1116,-3677,-3677,0,19.17087,"Fenland 011","South Cambridgeshire 003",23.841,23.865,9246,9576,1.24361,1.00101,27.6834,0.68301,0
"98991","E02003753 E02003754","E02003753","E02003754",144,0,5,0,0,128,6,5,0,0,13.6,8.6,0,-7.92,6.58,1.58,0,-1.45,49.9,44.9,0,-41.34,63.14,58.14,0,-53.54,-0.00353,6547,-0.00223,4136,-0.00167,3097,-0.00037,686,-0.01222,22670,-0.01092,20259,-0.01032,19152,-0.00902,16741,-3255,-2055,-1576,-376,-11924,-10724,-15089,-13889,0,4.0932,"Huntingdonshire 001","Huntingdonshire 002",5.08,5.08,2174,2322,1.24108,1,110.23622,1.69291,3.47222
"98992","E02003753 E02003755","E02003753","E02003755",55,0,2,1,0,46,3,1,0,2,2.09,1.09,0,-0.94,1,0,0,0,3.61,2.61,0,-2.09,7.94,6.94,0,-5.79,-0.00156,2896,-0.00082,1513,-0.00075,1383,0,0,-0.00266,4937,-0.00192,3554,-0.00434,8057,-0.0036,6674,-1674,-810,-864,0,-2674,-1810,-5879,-5015,0,12.2468,"Huntingdonshire 001","Huntingdonshire 003",17.05,17.05,6434,6650,1.3922,1,24.04692,0.56891,1.81818
"98993","E02003753 E02003756","E02003753","E02003756",92,0,5,0,2,75,7,0,2,0,2.55,2.55,1.94,-2.07,0,0,2,0,11.49,11.49,1.74,-9.34,20.87,20.87,1.54,-16.98,-0.00153,2838,-0.00153,2838,0,0,0,0,-0.00629,11661,-0.00629,11661,-0.00741,13750,-0.00741,13750,-1269,-1269,0,0,-5719,-5719,-10403,-10403,1,9.3881,"Huntingdonshire 001","Huntingdonshire 004",12.138,12.138,4892,5242,1.29291,1,83.20975,1.49942,0
"99004","E02003753 E02006877","E02003753","E02006877",389,0,23,1,10,291,34,17,11,2,36.32,19.32,10.43,-15.11,36.51,19.51,10.42,-15.26,110.4,93.4,8.24,-73.07,151.94,134.94,7.01,-105.56,-0.01174,21780,-0.00629,11670,-0.01112,20620,-0.00567,10510,-0.03424,63526,-0.02879,53416,-0.03122,57924,-0.02577,47814,-9259,-4927,-9306,-4974,-28156,-23824,-38752,-34420,0,3.77678,"Huntingdonshire 001","Peterborough 022",6.409,6.509,2808,2772,1.69695,1.0156,118.58324,1.24443,4.37018
"99005","E02003753 E02006878","E02003753","E02006878",108,0,1,2,1,90,8,3,2,1,10.99,7.99,1.85,-6.85,4.46,1.46,1.97,-1.19,45.5,42.5,1.19,-36.46,52.45,49.45,1.06,-42.42,-0.00268,4973,-0.00201,3720,-0.00093,1720,-0.00025,467,-0.01142,21182,-0.01074,19929,-0.00948,17593,-0.00881,16340,-1869,-1367,-739,-237,-7788,-7286,-8980,-8478,0,2.32772,"Huntingdonshire 001","Peterborough 023",3.929,3.929,1568,1562,1.68792,1,76.35531,1.27259,2.77778
"99006","E02003754 E02003755","E02003754","E02003755",32,0,0,0,1,26,2,1,2,0,1.5,0.5,1.97,-0.42,1.33,0.33,1.97,-0.3,1.89,0.89,1.96,-0.71,3.67,2.67,1.85,-2.18,-0.00106,1957,-0.00036,658,-0.00091,1690,-0.00021,391,-0.00133,2465,-0.00063,1166,-0.00219,4068,-0.00149,2769,-1295,-409,-1181,-295,-1580,-694,-3020,-2134,0,13.28394,"Huntingdonshire 002","Huntingdonshire 003",19.254,19.254,7394,7756,1.44942,1,39.99169,0.86735,3.125
"99007","E02003754 E02003756","E02003754","E02003756",92,0,1,0,0,74,12,0,5,0,3.6,3.6,4.8,-2.89,0,0,5,0,18.32,18.32,3.99,-14.73,28.24,28.24,3.45,-22.71,-0.00161,2983,-0.00161,2983,0,0,0,0,-0.00766,14210,-0.00766,14210,-0.00726,13478,-0.00726,13478,-1373,-1373,0,0,-6993,-6993,-10784,-10784,0,6.26618,"Huntingdonshire 002","Huntingdonshire 004",9.488,9.488,3852,4154,1.51416,1,85.37099,1.58094,0
"99008","E02003754 E02003760","E02003754","E02003760",37,0,1,0,0,29,2,2,3,0,2.38,0.38,2.97,-0.31,4.08,2.08,2.79,-1.72,2,0,3,0,3.53,1.53,2.9,-1.27,-0.00162,3012,-0.00027,493,-0.00267,4949,-0.00131,2430,-0.00136,2519,0,0,-0.00233,4327,-0.00097,1808,-2304,-372,-3971,-2039,-1932,0,-3444,-1512,0,18.47267,"Huntingdonshire 002","Huntingdonshire 008",23.385,23.099,9654,10176,1.26592,0.98777,94.0774,1.56717,5.40541
"99009","E02003754 E02003762","E02003754","E02003762",90,0,1,0,0,80,7,1,1,0,1.98,0.98,0.99,-0.88,1,0,1,0,2.15,1.15,0.99,-1.03,7.51,6.51,0.93,-5.85,-0.00147,2717,-0.00073,1346,-0.00074,1371,0,0,-0.00158,2926,-0.00084,1555,-0.00502,9309,-0.00428,7938,-2088,-1035,-1053,0,-2266,-1213,-7921,-6868,0,18.69808,"Huntingdonshire 002","Huntingdonshire 010",23.01,23.256,9382,10510,1.23061,1.01069,78.66145,1.74149,1.11111
"99010","E02003754 E02003764","E02003754","E02003764",109,0,0,0,1,102,4,1,1,0,2.16,1.16,0.99,-1.09,1.6,0.6,0.91,-0.51,3.62,2.62,1,-2.49,9.82,8.82,1,-8.39,-0.00153,2842,-0.00086,1591,-0.00104,1929,-0.00037,678,-0.0026,4822,-0.00193,3571,-0.00618,11460,-0.0055,10209,-2153,-1207,-1514,-568,-3700,-2754,-10208,-9262,0,18.76229,"Huntingdonshire 002","Huntingdonshire 012",21.709,21.709,8992,9570,1.15706,1,103.18301,1.65369,0.91743
"99018","E02003754 E02006877","E02003754","E02006877",143,0,10,1,1,104,16,10,0,0,15,5,0,-3.91,18.79,8.79,0,-6.92,26.32,16.32,0,-12.78,42.65,32.65,0,-25.55,-0.00826,15319,-0.00269,4989,-0.00942,17472,-0.00385,7142,-0.01381,25627,-0.00825,15297,-0.01623,30113,-0.01066,19783,-5401,-1803,-6794,-3196,-9496,-5898,-15393,-11795,1,6.82025,"Huntingdonshire 002","Peterborough 022",9.075,9.175,3908,4062,1.3306,1.01102,121.21212,1.73297,6.99301
"99019","E02003754 E02006878","E02003754","E02006878",48,0,0,0,0,41,5,1,1,0,3.54,2.54,0.95,-2.21,2.08,1.08,0.96,-0.87,14.15,13.15,0.73,-11.52,19,18,0.63,-15.74,-0.00154,2853,-0.00106,1963,-0.00094,1739,-0.00046,849,-0.00575,10660,-0.00527,9770,-0.00499,9258,-0.00451,8368,-1013,-742,-562,-291,-4135,-3864,-5552,-5281,0,4.97626,"Huntingdonshire 002","Peterborough 023",6.595,6.595,2668,2852,1.32529,1,97.04321,1.94086,2.08333
"99020","E02003755 E02003756","E02003755","E02003756",46,0,1,0,0,41,3,0,1,0,0.73,0.73,0.98,-0.65,0,0,1,0,2.27,2.27,0.95,-2.02,5.7,5.7,0.87,-5.07,-0.00053,991,-0.00053,991,0,0,0,0,-0.00164,3041,-0.00164,3041,-0.00305,5654,-0.00305,5654,-597,-597,0,0,-1849,-1849,-4639,-4639,0,11.74963,"Huntingdonshire 003","Huntingdonshire 004",17.128,17.128,7216,7510,1.45775,1,94.58197,1.43041,0
"99021","E02003755 E02003757","E02003755","E02003757",274,0,6,1,3,201,22,9,29,2,23.1,14.1,27.46,-10.69,15.98,6.98,28.23,-5.21,78.42,69.42,21.41,-52.74,106.61,97.61,18.32,-74.11,-0.00668,12388,-0.00408,7566,-0.00442,8200,-0.00182,3378,-0.02126,39449,-0.01866,34627,-0.01745,32381,-0.01485,27559,-5979,-3675,-4094,-1790,-20440,-18136,-27787,-25483,1,5.29332,"Huntingdonshire 003","Huntingdonshire 005",6.759,6.759,3034,3116,1.27689,1,99.12709,1.44992,3.28467
"99022","E02003755 E02003758","E02003755","E02003758",258,0,8,1,2,218,20,1,8,0,6.49,5.49,7.83,-4.66,1,0,8,0,23.94,22.94,7.3,-19.45,49.58,48.58,6.5,-41.2,-0.00414,7680,-0.00351,6504,-0.00063,1176,0,0,-0.01399,25962,-0.01336,24786,-0.01893,35114,-0.01829,33938,-3609,-3048,-561,0,-13297,-12736,-27535,-26974,0,10.07424,"Huntingdonshire 003","Huntingdonshire 006",12.85,12.85,5714,5790,1.27553,1,122.17899,1.60311,0.3876
"99023","E02003755 E02003759","E02003755","E02003759",64,0,0,0,1,55,6,1,1,0,1.93,0.93,0.99,-0.81,1,0,1,0,3.08,2.08,0.96,-1.74,7.26,6.26,0.89,-5.35,-0.00143,2651,-0.00068,1268,-0.00075,1383,0,0,-0.00225,4178,-0.00151,2795,-0.00428,7947,-0.00354,6564,-1736,-778,-958,0,-2630,-1672,-6094,-5136,0,13.74893,"Huntingdonshire 003","Huntingdonshire 007",18.877,18.877,7848,7988,1.37298,1,66.74789,1.05419,1.5625
