"","Bicycle","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"7782",108,23,77.16,37.24,433.98999,478.57001,1
"7783",104,23,77.16,37.24,433.98999,478.57001,1
"7784",318,25,78.81,46.34,409.79001,425.72,1
"7785",30,25,78.81,46.34,409.79001,425.72,1
"7786",251,NA,NA,NA,NA,NA,0
"7787",0,133,394.23999,284.53,2450.03003,3648.36011,1
"7788",130,NA,NA,NA,NA,NA,0
"7789",18,NA,NA,NA,NA,NA,0
"7790",54,13,39.2,34.8,199.86999,206.19,1
"7791",78,13,39.2,34.8,199.86999,206.19,1
"7792",286,13,39.2,34.8,199.86999,206.19,1
"7793",4,13,39.2,34.8,199.86999,206.19,1
"7794",64,53,205.92999,134.14,1083.57996,1122.09998,1
"7795",56,53,205.92999,134.14,1083.57996,1122.09998,1
"7796",70,NA,NA,NA,NA,NA,0
"7797",30,45,110.97,60.63,574.96002,736.96002,1
"7798",31,45,110.97,60.63,574.96002,736.96002,1
"7799",69,NA,NA,NA,NA,NA,0
"7800",65,NA,NA,NA,NA,NA,0
"7801",76,NA,NA,NA,NA,NA,0
"7802",235,45,110.97,60.63,574.96002,736.96002,1
"7803",15,45,110.97,60.63,574.96002,736.96002,1
"7804",175,13,39.2,34.8,199.86999,206.19,1
"7805",610,23,77.16,37.24,433.98999,478.57001,1
"7806",65,23,77.16,37.24,433.98999,478.57001,1
"7807",44,23,77.16,37.24,433.98999,478.57001,1
"7808",104,23,77.16,37.24,433.98999,478.57001,1
"7809",44,23,77.16,37.24,433.98999,478.57001,1
"7810",341,25,78.81,46.34,409.79001,425.72,1
"7811",108,23,77.16,37.24,433.98999,478.57001,1
"7812",44,23,77.16,37.24,433.98999,478.57001,1
"7813",125,13,39.2,34.8,199.86999,206.19,1
"7814",58,13,39.2,34.8,199.86999,206.19,1
"7815",245,23,77.16,37.24,433.98999,478.57001,1
"7816",289,23,77.16,37.24,433.98999,478.57001,1
"7817",371,43,170.53999,73.45,944.08002,972.79999,1
"7818",33,43,170.53999,73.45,944.08002,972.79999,1
"7819",25,NA,NA,NA,NA,NA,0
"7820",213,19,65.1,31.73,358.92001,382.32001,1
"7821",79,19,65.1,31.73,358.92001,382.32001,1
"7822",292,19,65.1,31.73,358.92001,382.32001,1
"7823",79,19,65.1,31.73,358.92001,382.32001,1
"7824",0,53,205.92999,134.14,1083.57996,1122.09998,1
"7825",453,53,205.92999,134.14,1083.57996,1122.09998,1
"7826",521,NA,NA,NA,NA,NA,0
"7827",268,19,65.1,31.73,358.92001,382.32001,1
"7828",411,19,65.1,31.73,358.92001,382.32001,1
"7829",492,NA,NA,NA,NA,NA,0
"7830",199,23,77.16,37.24,433.98999,478.57001,1
"7831",488,23,77.16,37.24,433.98999,478.57001,1
"7832",184,43,170.53999,73.45,944.08002,972.79999,1
"7833",187,43,170.53999,73.45,944.08002,972.79999,1
"7834",220,43,170.53999,73.45,944.08002,972.79999,1
"7835",72,18,56.27,36.83,332.54001,417.92001,1
"7836",136,NA,NA,NA,NA,NA,0
"7837",141,18,56.27,36.83,332.54001,417.92001,1
"7838",193,18,56.27,36.83,332.54001,417.92001,1
"7839",11,23,77.16,37.24,433.98999,478.57001,1
"7840",32,66,383.59,122.52,2847.58008,3768.8999,1
"7841",184,NA,NA,NA,NA,NA,0
"7842",453,53,205.92999,134.14,1083.57996,1122.09998,1
"7843",64,53,205.92999,134.14,1083.57996,1122.09998,1
"7844",353,23,77.16,37.24,433.98999,478.57001,1
"7845",204,NA,NA,NA,NA,NA,0
"7846",4,13,39.2,34.8,199.86999,206.19,1
"7847",577,19,65.1,31.73,358.92001,382.32001,1
"7848",845,19,65.1,31.73,358.92001,382.32001,1
"7849",457,23,77.16,37.24,433.98999,478.57001,1
"7850",185,NA,NA,NA,NA,NA,0
"7851",660,NA,NA,NA,NA,NA,0
"7852",334,18,56.27,36.83,332.54001,417.92001,1
"7853",14,13,39.2,34.8,199.86999,206.19,1
"7854",509,53,205.92999,134.14,1083.57996,1122.09998,1
"7855",62,NA,NA,NA,NA,NA,0
"7856",577,NA,NA,NA,NA,NA,0
"7857",4,43,170.53999,73.45,944.08002,972.79999,1
"7858",181,43,170.53999,73.45,944.08002,972.79999,1
"7859",10,NA,NA,NA,NA,NA,0
"7860",1,NA,NA,NA,NA,NA,0
"7861",568,NA,NA,NA,NA,NA,0
"7862",387,43,170.53999,73.45,944.08002,972.79999,1
"7863",135,NA,NA,NA,NA,NA,0
"7864",64,53,205.92999,134.14,1083.57996,1122.09998,1
"7865",599,53,205.92999,134.14,1083.57996,1122.09998,1
"7866",90,53,205.92999,134.14,1083.57996,1122.09998,1
"7867",565,NA,NA,NA,NA,NA,0
"7868",18,NA,NA,NA,NA,NA,0
"7869",59,NA,NA,NA,NA,NA,0
"7870",95,133,394.23999,284.53,2450.03003,3648.36011,1
"7871",36,133,394.23999,284.53,2450.03003,3648.36011,1
"7872",391,43,170.53999,73.45,944.08002,972.79999,1
"7873",113,NA,NA,NA,NA,NA,0
"7874",282,NA,NA,NA,NA,NA,0
"7875",30,NA,NA,NA,NA,NA,0
"7876",417,NA,NA,NA,NA,NA,0
"7877",203,29,101.92,36.85,586.58002,683.15997,1
"7878",184,NA,NA,NA,NA,NA,0
"7879",0,NA,NA,NA,NA,NA,0
"7880",265,45,110.97,60.63,574.96002,736.96002,1
"7881",387,43,170.53999,73.45,944.08002,972.79999,1
"7882",4,NA,NA,NA,NA,NA,0
"7883",371,25,78.81,46.34,409.79001,425.72,1
"7884",159,66,383.59,122.52,2847.58008,3768.8999,1
"7885",61,133,394.23999,284.53,2450.03003,3648.36011,1
"7886",156,NA,NA,NA,NA,NA,0
"7887",306,15,57.78,40.21,309.82999,317.54001,1
"7888",16,NA,NA,NA,NA,NA,0
"7889",0,133,394.23999,284.53,2450.03003,3648.36011,1
"7890",4,15,57.78,40.21,309.82999,317.54001,1
"7891",302,15,57.78,40.21,309.82999,317.54001,1
"7892",62,45,110.97,60.63,574.96002,736.96002,1
"7893",61,NA,NA,NA,NA,NA,0
"7894",130,66,383.59,122.52,2847.58008,3768.8999,1
"7895",287,66,383.59,122.52,2847.58008,3768.8999,1
"7896",468,23,77.16,37.24,433.98999,478.57001,1
"7897",301,15,57.78,40.21,309.82999,317.54001,1
"7898",1,NA,NA,NA,NA,NA,0
"7899",123,NA,NA,NA,NA,NA,0
"7900",248,NA,NA,NA,NA,NA,0
"7901",91,31,74.06,66.84,379.91,494.95999,1
"7902",121,NA,NA,NA,NA,NA,0
"7903",74,53,205.92999,134.14,1083.57996,1122.09998,1
"7904",496,23,77.16,37.24,433.98999,478.57001,1
"7905",28,23,77.16,37.24,433.98999,478.57001,1
"7906",6,48,150.06,127.81,795.62,842.59003,1
"7907",0,48,150.06,127.81,795.62,842.59003,1
"7908",41,26,64.43,60.07,340.06,445.54999,1
"7909",209,23,77.16,37.24,433.98999,478.57001,1
"7910",0,48,150.06,127.81,795.62,842.59003,1
"7911",0,NA,NA,NA,NA,NA,0
"7912",6,48,150.06,127.81,795.62,842.59003,1
"7913",0,48,150.06,127.81,795.62,842.59003,1
"7914",790,19,65.1,31.73,358.92001,382.32001,1
"7915",177,23,77.16,37.24,433.98999,478.57001,1
"7916",32,23,77.16,37.24,433.98999,478.57001,1
"7917",133,53,205.92999,134.14,1083.57996,1122.09998,1
"7918",121,NA,NA,NA,NA,NA,0
"7919",0,15,57.78,40.21,309.82999,317.54001,1
"7920",4,15,57.78,40.21,309.82999,317.54001,1
"7921",353,23,77.16,37.24,433.98999,478.57001,1
"7922",143,23,77.16,37.24,433.98999,478.57001,1
"7923",265,29,101.92,36.85,586.58002,683.15997,1
"7924",61,133,394.23999,284.53,2450.03003,3648.36011,1
"7925",171,23,77.16,37.24,433.98999,478.57001,1
"7926",36,NA,NA,NA,NA,NA,0
"7927",108,23,77.16,37.24,433.98999,478.57001,1
"7928",245,23,77.16,37.24,433.98999,478.57001,1
"7929",43,NA,NA,NA,NA,NA,0
"7930",250,39,112.4,103.17,578.5,691.01001,1
"7931",28,23,77.16,37.24,433.98999,478.57001,1
"7932",115,23,77.16,37.24,433.98999,478.57001,1
"7933",79,29,101.92,36.85,586.58002,683.15997,1
"7934",186,29,101.92,36.85,586.58002,683.15997,1
"7935",115,23,77.16,37.24,433.98999,478.57001,1
"7936",245,23,77.16,37.24,433.98999,478.57001,1
"7937",225,NA,NA,NA,NA,NA,0
"7938",565,19,65.1,31.73,358.92001,382.32001,1
"7939",132,66,383.59,122.52,2847.58008,3768.8999,1
"7940",27,66,383.59,122.52,2847.58008,3768.8999,1
"7941",361,23,77.16,37.24,433.98999,478.57001,1
"7942",116,23,77.16,37.24,433.98999,478.57001,1
"7943",492,22,67.37,39.39,358.32001,384.42001,1
"7944",0,22,67.37,39.39,358.32001,384.42001,1
"7945",231,23,77.16,37.24,433.98999,478.57001,1
"7946",389,23,77.16,37.24,433.98999,478.57001,1
"7947",431,23,77.16,37.24,433.98999,478.57001,1
"7948",42,23,77.16,37.24,433.98999,478.57001,1
"7949",28,23,77.16,37.24,433.98999,478.57001,1
"7950",70,23,77.16,37.24,433.98999,478.57001,1
"7951",135,23,77.16,37.24,433.98999,478.57001,1
"7952",361,23,77.16,37.24,433.98999,478.57001,1
"7953",27,66,383.59,122.52,2847.58008,3768.8999,1
"7954",130,66,383.59,122.52,2847.58008,3768.8999,1
"7955",60,23,77.16,37.24,433.98999,478.57001,1
"7956",381,23,77.16,37.24,433.98999,478.57001,1
"7957",10,48,150.06,127.81,795.62,842.59003,1
"7958",16,NA,NA,NA,NA,NA,0
"7959",386,23,77.16,37.24,433.98999,478.57001,1
"7960",110,23,77.16,37.24,433.98999,478.57001,1
"7961",378,NA,NA,NA,NA,NA,0
"7962",52,23,77.16,37.24,433.98999,478.57001,1
"7963",470,22,67.37,39.39,358.32001,384.42001,1
"7964",22,22,67.37,39.39,358.32001,384.42001,1
"7965",523,66,383.59,122.52,2847.58008,3768.8999,1
"7966",145,NA,NA,NA,NA,NA,0
"7967",229,23,77.16,37.24,433.98999,478.57001,1
"7968",4,NA,NA,NA,NA,NA,0
"7969",197,23,77.16,37.24,433.98999,478.57001,1
"7970",53,29,101.92,36.85,586.58002,683.15997,1
"7971",103,NA,NA,NA,NA,NA,0
"7972",262,66,383.59,122.52,2847.58008,3768.8999,1
"7973",0,15,57.78,40.21,309.82999,317.54001,1
"7974",0,15,57.78,40.21,309.82999,317.54001,1
"7975",7,15,57.78,40.21,309.82999,317.54001,1
"7976",9,15,57.78,40.21,309.82999,317.54001,1
"7977",446,22,67.37,39.39,358.32001,384.42001,1
"7978",24,22,67.37,39.39,358.32001,384.42001,1
"7979",307,23,77.16,37.24,433.98999,478.57001,1
"7980",569,NA,NA,NA,NA,NA,0
"7981",7,15,57.78,40.21,309.82999,317.54001,1
"7982",4,15,57.78,40.21,309.82999,317.54001,1
"7983",123,NA,NA,NA,NA,NA,0
"7984",318,29,101.92,36.85,586.58002,683.15997,1
"7985",54,29,101.92,36.85,586.58002,683.15997,1
"7986",38,29,101.92,36.85,586.58002,683.15997,1
"7987",226,29,101.92,36.85,586.58002,683.15997,1
"7988",25,29,101.92,36.85,586.58002,683.15997,1
"7989",300,66,383.59,122.52,2847.58008,3768.8999,1
"7990",224,66,383.59,122.52,2847.58008,3768.8999,1
"7991",262,66,383.59,122.52,2847.58008,3768.8999,1
"7992",11,38,154.03,74.89,878.87,956.13,1
"7993",9,38,154.03,74.89,878.87,956.13,1
"7994",565,43,170.53999,73.45,944.08002,972.79999,1
"7995",0,29,101.92,36.85,586.58002,683.15997,1
"7996",38,29,101.92,36.85,586.58002,683.15997,1
"7997",105,19,45.39,40.76,227.21001,282.39002,1
"7998",8,NA,NA,NA,NA,NA,0
"7999",186,29,101.92,36.85,586.58002,683.15997,1
"8000",0,29,101.92,36.85,586.58002,683.15997,1
"8001",28,23,77.16,37.24,433.98999,478.57001,1
"8002",279,23,77.16,37.24,433.98999,478.57001,1
"8003",0,66,383.59,122.52,2847.58008,3768.8999,1
"8004",0,66,383.59,122.52,2847.58008,3768.8999,1
"8005",0,66,383.59,122.52,2847.58008,3768.8999,1
"8006",0,29,101.92,36.85,586.58002,683.15997,1
"8007",186,NA,NA,NA,NA,NA,0
"8008",251,NA,NA,NA,NA,NA,0
"8009",413,18,56.27,36.83,332.54001,417.92001,1
"8010",208,18,56.27,36.83,332.54001,417.92001,1
"8011",27,66,383.59,122.52,2847.58008,3768.8999,1
"8012",63,66,383.59,122.52,2847.58008,3768.8999,1
"8013",11,38,154.03,74.89,878.87,956.13,1
"8014",186,38,154.03,74.89,878.87,956.13,1
"8015",266,45,110.97,60.63,574.96002,736.96002,1
"8016",17,39,120.53,90.28,623.58002,660.71997,1
"8017",24,39,120.53,90.28,623.58002,660.71997,1
"8018",0,29,101.92,36.85,586.58002,683.15997,1
"8019",552,23,77.16,37.24,433.98999,478.57001,1
"8020",772,NA,NA,NA,NA,NA,0
"8021",131,NA,NA,NA,NA,NA,0
"8022",257,22,67.37,39.39,358.32001,384.42001,1
"8023",233,22,67.37,39.39,358.32001,384.42001,1
"8024",195,38,154.03,74.89,878.87,956.13,1
"8025",46,NA,NA,NA,NA,NA,0
"8026",233,NA,NA,NA,NA,NA,0
"8027",543,22,67.37,39.39,358.32001,384.42001,1
"8028",330,22,67.37,39.39,358.32001,384.42001,1
"8029",123,22,67.37,39.39,358.32001,384.42001,1
"8030",0,22,67.37,39.39,358.32001,384.42001,1
"8031",159,45,110.97,60.63,574.96002,736.96002,1
"8032",107,45,110.97,60.63,574.96002,736.96002,1
"8033",273,22,67.37,39.39,358.32001,384.42001,1
"8034",38,NA,NA,NA,NA,NA,0
"8035",409,18,56.27,36.83,332.54001,417.92001,1
"8036",4,18,56.27,36.83,332.54001,417.92001,1
"8037",29,18,56.27,36.83,332.54001,417.92001,1
"8038",179,18,56.27,36.83,332.54001,417.92001,1
"8039",11,38,154.03,74.89,878.87,956.13,1
"8040",38,38,154.03,74.89,878.87,956.13,1
"8041",18,66,383.59,122.52,2847.58008,3768.8999,1
"8042",262,66,383.59,122.52,2847.58008,3768.8999,1
"8043",952,43,170.53999,73.45,944.08002,972.79999,1
"8044",261,66,383.59,122.52,2847.58008,3768.8999,1
"8045",204,13,44.44,30.43,241.38001,265.69,1
"8046",29,NA,NA,NA,NA,NA,0
"8047",233,38,154.03,74.89,878.87,956.13,1
"8048",56,38,154.03,74.89,878.87,956.13,1
"8049",185,NA,NA,NA,NA,NA,0
"8050",185,23,69.29,43.36,364.45001,395.09,1
"8051",0,39,120.53,90.28,623.58002,660.71997,1
"8052",0,NA,NA,NA,NA,NA,0
"8053",91,31,74.06,66.84,379.91,494.95999,1
"8054",0,31,74.06,66.84,379.91,494.95999,1
"8055",279,66,383.59,122.52,2847.58008,3768.8999,1
"8056",4,18,56.27,36.83,332.54001,417.92001,1
"8057",334,18,56.27,36.83,332.54001,417.92001,1
"8058",250,13,44.44,30.43,241.38001,265.69,1
"8059",25,NA,NA,NA,NA,NA,0
"8060",210,39,112.4,103.17,578.5,691.01001,1
"8061",63,66,383.59,122.52,2847.58008,3768.8999,1
"8062",105,66,383.59,122.52,2847.58008,3768.8999,1
"8063",105,66,383.59,122.52,2847.58008,3768.8999,1
"8064",195,66,383.59,122.52,2847.58008,3768.8999,1
"8065",40,38,154.03,74.89,878.87,956.13,1
"8066",29,38,154.03,74.89,878.87,956.13,1
"8067",484,18,56.27,36.83,332.54001,417.92001,1
"8068",359,18,56.27,36.83,332.54001,417.92001,1
"8069",11,15,57.78,40.21,309.82999,317.54001,1
"8070",4,15,57.78,40.21,309.82999,317.54001,1
"8071",120,NA,NA,NA,NA,NA,0
"8072",92,NA,NA,NA,NA,NA,0
"8073",0,39,120.53,90.28,623.58002,660.71997,1
"8074",17,39,120.53,90.28,623.58002,660.71997,1
"8075",7,39,120.53,90.28,623.58002,660.71997,1
"8076",17,39,120.53,90.28,623.58002,660.71997,1
"8077",124,39,112.4,103.17,578.5,691.01001,1
"8078",126,39,112.4,103.17,578.5,691.01001,1
"8079",71,NA,NA,NA,NA,NA,0
"8080",23,22,67.37,39.39,358.32001,384.42001,1
"8081",520,22,67.37,39.39,358.32001,384.42001,1
"8082",78,NA,NA,NA,NA,NA,0
"8083",288,39,112.4,103.17,578.5,691.01001,1
"8084",77,38,154.03,74.89,878.87,956.13,1
"8085",1612,43,170.53999,73.45,944.08002,972.79999,1
"8086",302,44,127.14,98.36,632.01001,661.79999,1
"8087",18,22,67.37,39.39,358.32001,384.42001,1
"8088",18,NA,NA,NA,NA,NA,0
"8089",105,66,383.59,122.52,2847.58008,3768.8999,1
"8090",27,66,383.59,122.52,2847.58008,3768.8999,1
"8091",98,31,74.06,66.84,379.91,494.95999,1
"8092",488,NA,NA,NA,NA,NA,0
"8093",78,22,67.37,39.39,358.32001,384.42001,1
"8094",202,NA,NA,NA,NA,NA,0
"8095",1410,NA,NA,NA,NA,NA,0
"8096",70,22,67.37,39.39,358.32001,384.42001,1
"8097",0,22,67.37,39.39,358.32001,384.42001,1
"8098",52,38,154.03,74.89,878.87,956.13,1
"8099",164,39,112.4,103.17,578.5,691.01001,1
"8100",7,15,57.78,40.21,309.82999,317.54001,1
"8101",276,13,44.44,30.43,241.38001,265.69,1
"8102",290,39,112.4,103.17,578.5,691.01001,1
"8103",326,22,67.37,39.39,358.32001,384.42001,1
"8104",557,22,67.37,39.39,358.32001,384.42001,1
"8105",37,22,67.37,39.39,358.32001,384.42001,1
"8106",154,31,74.06,66.84,379.91,494.95999,1
"8107",7,39,120.53,90.28,623.58002,660.71997,1
"8108",226,38,154.03,74.89,878.87,956.13,1
"8109",60,22,67.37,39.39,358.32001,384.42001,1
"8110",258,66,383.59,122.52,2847.58008,3768.8999,1
"8111",80,26,64.43,60.07,340.06,445.54999,1
"8112",320,44,127.14,98.36,632.01001,661.79999,1
"8113",222,45,110.97,60.63,574.96002,736.96002,1
"8114",63,45,110.97,60.63,574.96002,736.96002,1
"8115",78,22,67.37,39.39,358.32001,384.42001,1
"8116",70,22,67.37,39.39,358.32001,384.42001,1
"8117",4,22,67.37,39.39,358.32001,384.42001,1
"8118",71,NA,NA,NA,NA,NA,0
"8119",155,19,45.39,40.76,227.21001,282.39002,1
"8120",197,18,56.27,36.83,332.54001,417.92001,1
"8121",456,18,56.27,36.83,332.54001,417.92001,1
"8122",221,45,110.97,60.63,574.96002,736.96002,1
"8123",1,45,110.97,60.63,574.96002,736.96002,1
"8124",78,22,67.37,39.39,358.32001,384.42001,1
"8125",487,22,67.37,39.39,358.32001,384.42001,1
"8126",5,18,56.27,36.83,332.54001,417.92001,1
"8127",192,18,56.27,36.83,332.54001,417.92001,1
"8128",260,44,127.14,98.36,632.01001,661.79999,1
"8129",134,44,127.14,98.36,632.01001,661.79999,1
"8130",56,45,110.97,60.63,574.96002,736.96002,1
"8131",555,23,77.16,37.24,433.98999,478.57001,1
"8132",330,31,74.06,66.84,379.91,494.95999,1
"8133",158,31,74.06,66.84,379.91,494.95999,1
"8134",37,22,67.37,39.39,358.32001,384.42001,1
"8135",23,22,67.37,39.39,358.32001,384.42001,1
"8136",167,NA,NA,NA,NA,NA,0
"8137",285,66,383.59,122.52,2847.58008,3768.8999,1
"8138",124,18,56.27,36.83,332.54001,417.92001,1
"8139",772,23,69.29,43.36,364.45001,395.09,1
"8140",371,NA,NA,NA,NA,NA,0
"8141",6,45,110.97,60.63,574.96002,736.96002,1
"8142",145,22,67.37,39.39,358.32001,384.42001,1
"8143",120,45,110.97,60.63,574.96002,736.96002,1
"8144",45,22,67.37,39.39,358.32001,384.42001,1
"8145",22,22,67.37,39.39,358.32001,384.42001,1
"8146",129,18,56.27,36.83,332.54001,417.92001,1
"8147",101,22,67.37,39.39,358.32001,384.42001,1
"8148",25,22,67.37,39.39,358.32001,384.42001,1
"8149",158,18,56.27,36.83,332.54001,417.92001,1
"8150",32,NA,NA,NA,NA,NA,0
"8151",308,NA,NA,NA,NA,NA,0
"8152",69,45,110.97,60.63,574.96002,736.96002,1
"8153",236,23,77.16,37.24,433.98999,478.57001,1
"8154",1646,NA,NA,NA,NA,NA,0
"8155",36,38,154.03,74.89,878.87,956.13,1
"8156",4,38,154.03,74.89,878.87,956.13,1
"8157",4,31,74.06,66.84,379.91,494.95999,1
"8158",0,NA,NA,NA,NA,NA,0
"8159",456,18,56.27,36.83,332.54001,417.92001,1
"8160",113,19,45.39,40.76,227.21001,282.39002,1
"8161",82,22,67.37,39.39,358.32001,384.42001,1
"8162",122,66,383.59,122.52,2847.58008,3768.8999,1
"8163",17,66,383.59,122.52,2847.58008,3768.8999,1
"8164",239,31,74.06,66.84,379.91,494.95999,1
"8165",772,23,69.29,43.36,364.45001,395.09,1
"8166",0,23,69.29,43.36,364.45001,395.09,1
"8167",51,31,74.06,66.84,379.91,494.95999,1
"8168",120,31,74.06,66.84,379.91,494.95999,1
"8169",171,31,74.06,66.84,379.91,494.95999,1
"8170",42,19,45.39,40.76,227.21001,282.39002,1
"8171",63,45,110.97,60.63,574.96002,736.96002,1
"8172",254,23,77.16,37.24,433.98999,478.57001,1
"8173",231,NA,NA,NA,NA,NA,0
"8174",23,39,120.53,90.28,623.58002,660.71997,1
"8175",112,18,56.27,36.83,332.54001,417.92001,1
"8176",46,NA,NA,NA,NA,NA,0
"8177",64,NA,NA,NA,NA,NA,0
"8178",68,31,74.06,66.84,379.91,494.95999,1
"8179",79,NA,NA,NA,NA,NA,0
"8180",7,NA,NA,NA,NA,NA,0
"8181",71,31,64.3,43.8,307.10001,432.22,1
"8182",0,NA,NA,NA,NA,NA,0
"8183",475,NA,NA,NA,NA,NA,0
"8184",101,43,170.53999,73.45,944.08002,972.79999,1
"8185",1410,43,170.53999,73.45,944.08002,972.79999,1
"8186",71,43,170.53999,73.45,944.08002,972.79999,1
"8187",1263,43,170.53999,73.45,944.08002,972.79999,1
"8188",76,43,170.53999,73.45,944.08002,972.79999,1
"8189",34,NA,NA,NA,NA,NA,0
"8190",12,43,170.53999,73.45,944.08002,972.79999,1
"8191",172,43,170.53999,73.45,944.08002,972.79999,1
"8192",124,NA,NA,NA,NA,NA,0
"8193",4,31,74.06,66.84,379.91,494.95999,1
"8194",302,66,383.59,122.52,2847.58008,3768.8999,1
"8195",197,38,154.03,74.89,878.87,956.13,1
"8196",29,38,154.03,74.89,878.87,956.13,1
"8197",139,NA,NA,NA,NA,NA,0
"8198",294,19,45.39,40.76,227.21001,282.39002,1
"8199",55,31,74.06,66.84,379.91,494.95999,1
"8200",49,19,45.39,40.76,227.21001,282.39002,1
"8201",0,19,45.39,40.76,227.21001,282.39002,1
"8202",287,19,45.39,40.76,227.21001,282.39002,1
"8203",340,43,170.53999,73.45,944.08002,972.79999,1
"8204",211,39,112.4,103.17,578.5,691.01001,1
"8205",4,31,74.06,66.84,379.91,494.95999,1
"8206",68,31,74.06,66.84,379.91,494.95999,1
"8207",51,31,74.06,66.84,379.91,494.95999,1
"8208",78,38,154.03,74.89,878.87,956.13,1
"8209",130,NA,NA,NA,NA,NA,0
"8210",438,23,77.16,37.24,433.98999,478.57001,1
"8211",7,19,45.39,40.76,227.21001,282.39002,1
"8212",52,NA,NA,NA,NA,NA,0
"8213",288,43,170.53999,73.45,944.08002,972.79999,1
"8214",52,NA,NA,NA,NA,NA,0
"8215",137,38,154.03,74.89,878.87,956.13,1
"8216",101,38,154.03,74.89,878.87,956.13,1
"8217",294,20,46.75,40.23,233.7,316.57001,1
"8218",63,NA,NA,NA,NA,NA,0
"8219",398,31,74.06,66.84,379.91,494.95999,1
"8220",182,NA,NA,NA,NA,NA,0
"8221",29,NA,NA,NA,NA,NA,0
"8222",78,NA,NA,NA,NA,NA,0
"8223",8,22,67.37,39.39,358.32001,384.42001,1
"8224",330,31,74.06,66.84,379.91,494.95999,1
"8225",68,31,74.06,66.84,379.91,494.95999,1
"8226",7,19,45.39,40.76,227.21001,282.39002,1
"8227",489,NA,NA,NA,NA,NA,0
"8228",6,22,67.37,39.39,358.32001,384.42001,1
"8229",142,43,170.53999,73.45,944.08002,972.79999,1
"8230",54,31,64.3,43.8,307.10001,432.22,1
"8231",54,NA,NA,NA,NA,NA,0
"8232",490,NA,NA,NA,NA,NA,0
"8233",399,66,383.59,122.52,2847.58008,3768.8999,1
"8234",667,NA,NA,NA,NA,NA,0
"8235",267,NA,NA,NA,NA,NA,0
"8236",53,43,170.53999,73.45,944.08002,972.79999,1
"8237",41,43,170.53999,73.45,944.08002,972.79999,1
"8238",101,38,154.03,74.89,878.87,956.13,1
"8239",153,NA,NA,NA,NA,NA,0
"8240",62,19,45.39,40.76,227.21001,282.39002,1
"8241",8,NA,NA,NA,NA,NA,0
"8242",155,18,56.27,36.83,332.54001,417.92001,1
"8243",13,19,45.39,40.76,227.21001,282.39002,1
"8244",51,NA,NA,NA,NA,NA,0
"8245",0,31,74.06,66.84,379.91,494.95999,1
"8246",154,NA,NA,NA,NA,NA,0
"8247",95,31,64.3,43.8,307.10001,432.22,1
"8248",30,NA,NA,NA,NA,NA,0
"8249",115,43,170.53999,73.45,944.08002,972.79999,1
"8250",74,43,170.53999,73.45,944.08002,972.79999,1
"8251",68,31,74.06,66.84,379.91,494.95999,1
"8252",56,26,64.43,60.07,340.06,445.54999,1
"8253",5,26,64.43,60.07,340.06,445.54999,1
"8254",300,19,45.39,40.76,227.21001,282.39002,1
"8255",331,31,74.06,66.84,379.91,494.95999,1
"8256",1,31,74.06,66.84,379.91,494.95999,1
"8257",0,22,67.37,39.39,358.32001,384.42001,1
"8258",6,22,67.37,39.39,358.32001,384.42001,1
"8259",69,31,74.06,66.84,379.91,494.95999,1
"8260",1,NA,NA,NA,NA,NA,0
"8261",457,18,56.27,36.83,332.54001,417.92001,1
"8262",342,NA,NA,NA,NA,NA,0
"8263",133,NA,NA,NA,NA,NA,0
"8264",0,NA,NA,NA,NA,NA,0
"8265",0,NA,NA,NA,NA,NA,0
"8266",233,18,54.02,30,286.62,312.75,1
"8267",218,18,54.02,30,286.62,312.75,1
"8268",451,18,54.02,30,286.62,312.75,1
"8269",0,38,154.03,74.89,878.87,956.13,1
"8270",0,38,154.03,74.89,878.87,956.13,1
"8271",0,38,154.03,74.89,878.87,956.13,1
"8272",0,38,154.03,74.89,878.87,956.13,1
"8273",210,38,154.03,74.89,878.87,956.13,1
"8274",153,18,54.02,30,286.62,312.75,1
"8275",331,26,64.43,60.07,340.06,445.54999,1
"8276",5,NA,NA,NA,NA,NA,0
"8277",10,39,120.53,90.28,623.58002,660.71997,1
"8278",13,39,120.53,90.28,623.58002,660.71997,1
"8279",262,18,54.02,30,286.62,312.75,1
"8280",124,18,54.02,30,286.62,312.75,1
"8281",125,18,56.27,36.83,332.54001,417.92001,1
"8282",88,22,67.37,39.39,358.32001,384.42001,1
"8283",403,43,170.53999,73.45,944.08002,972.79999,1
"8284",0,23,69.29,43.36,364.45001,395.09,1
"8285",185,23,69.29,43.36,364.45001,395.09,1
"8286",206,38,154.03,74.89,878.87,956.13,1
"8287",71,19,45.39,40.76,227.21001,282.39002,1
"8288",0,19,45.39,40.76,227.21001,282.39002,1
"8289",13,NA,NA,NA,NA,NA,0
"8290",36,38,154.03,74.89,878.87,956.13,1
"8291",114,38,154.03,74.89,878.87,956.13,1
"8292",731,19,45.39,40.76,227.21001,282.39002,1
"8293",242,NA,NA,NA,NA,NA,0
"8294",74,43,170.53999,73.45,944.08002,972.79999,1
"8295",115,43,170.53999,73.45,944.08002,972.79999,1
"8296",357,43,170.53999,73.45,944.08002,972.79999,1
"8297",339,13,44.44,30.43,241.38001,265.69,1
"8298",331,13,44.44,30.43,241.38001,265.69,1
