"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"151418",1,1,1,2.007,840,33,9,0.00448,374,30,3799,"E02003285 E02003293",33
"151419",1,1,1,5.658,2122,129,47,0.00831,1055,65,8450,"E02003285 E02003294",129
"151420",1,1,1,8.183,3208,148,70,0.00855,1525,103,12563,"E02003285 E02003295",148
"151423",1,1,1,14.607,6446,226,197,0.01349,2723,220,109735,"E02003285 E02004430",226
"151424",1,1,1,15.135,6408,228,195,0.01288,2821,223,114295,"E02003285 E02004434",228
"151425",1,1,1,17.194,7448,272,222,0.01291,3205,261,129841,"E02003285 E02004435",272
"151426",1,1,1,22.015,9572,303,288,0.01308,4104,339,202223,"E02003285 E02004437",303
"151427",1,1,1,17.063,7732,436,239,0.01401,3181,276,93500,"E02003285 E02004438",436
"151428",1,1,1,17.511,8050,478,256,0.01462,3264,292,65885,"E02003285 E02004443",478
"151429",1,1,1,15.274,6868,428,210,0.01375,2847,239,60916,"E02003285 E02004445",428
"151432",1,1,1,8.693,4310,235,107,0.01231,1620,163,39231,"E02003285 E02004474",235
"151433",1,1,1,10.556,4854,282,152,0.0144,1968,176,46626,"E02003285 E02004475",282
"151434",1,1,1,8.986,4442,243,111,0.01235,1675,167,41912,"E02003285 E02004476",243
"151435",1,1,1,6.573,3314,165,69,0.0105,1225,127,30477,"E02003285 E02004478",165
"151436",1,1,1,12.998,5688,387,179,0.01377,2423,202,45168,"E02003285 E02004482",387
"151439",1,1,1,8.458,3888,226,108,0.01277,1577,138,29988,"E02003285 E02004565",226
"151440",1,1,1,5.764,2308,130,57,0.00989,1074,69,10027,"E02003285 E02004566",130
"151441",1,1,1,10.032,4588,245,174,0.01734,1870,164,36302,"E02003285 E02004568",245
"151442",1,1,1,5.389,2170,128,58,0.01076,1005,65,9470,"E02003285 E02004569",128
"151443",1,1,1,8.128,3940,175,121,0.01489,1515,150,29447,"E02003285 E02004570",175
"151444",1,1,1,7.21,3390,137,105,0.01456,1344,129,28786,"E02003285 E02004571",137
"151445",1,1,1,9.741,3768,211,62,0.00636,1816,117,16885,"E02003285 E02004572",211
"151453",1,1,1,9.017,3522,198,59,0.00654,1681,102,16242,"E02003286 E02003287",198
"151454",1,1,1,5.58,2406,162,45,0.00806,1040,66,23219,"E02003286 E02003288",162
"151455",1,1,1,1.974,768,43,20,0.01013,368,22,2878,"E02003286 E02003289",43
"151456",1,1,1,3.851,1474,80,46,0.01194,718,42,5528,"E02003286 E02003290",80
"151457",1,1,1,12.935,5048,388,88,0.0068,2411,149,25983,"E02003286 E02003291",388
"151458",1,1,1,6.905,3084,230,48,0.00695,1287,80,26598,"E02003286 E02003292",230
"151459",1,1,1,5.252,2186,125,31,0.0059,979,63,18539,"E02003286 E02003293",125
"151460",1,1,1,8.792,3468,273,115,0.01308,1639,116,14048,"E02003286 E02003294",273
"151461",1,1,1,11.317,4554,292,138,0.01219,2110,154,18161,"E02003286 E02003295",292
"151463",1,1,1,11.896,5294,266,179,0.01505,2218,170,70367,"E02003286 E02004430",266
"151464",1,1,1,17.943,7770,347,260,0.01449,3345,264,155590,"E02003286 E02004433",347
"151465",1,1,1,11.333,4818,297,163,0.01438,2113,161,44218,"E02003286 E02004434",297
"151466",1,1,1,13.506,5918,375,196,0.01451,2518,210,74224,"E02003286 E02004435",375
"151467",1,1,1,17.604,7878,447,238,0.01352,3282,279,95756,"E02003286 E02004437",447
"151468",1,1,1,13.087,5792,341,203,0.01551,2440,207,77468,"E02003286 E02004438",341
"151469",1,1,1,13.535,6110,383,220,0.01625,2523,223,49853,"E02003286 E02004443",383
"151472",1,1,1,4.717,2370,140,71,0.01505,879,94,23199,"E02003286 E02004474",140
"151473",1,1,1,6.58,2914,187,116,0.01763,1227,107,30594,"E02003286 E02004475",187
"151474",1,1,1,5.01,2502,148,75,0.01497,934,98,25880,"E02003286 E02004476",148
"151475",1,1,1,2.538,1320,64,39,0.01537,473,55,4437,"E02003286 E02004477",64
"151476",1,1,1,2.597,1374,70,33,0.01271,484,58,14445,"E02003286 E02004478",70
"151477",1,1,1,10.092,4130,310,142,0.01407,1881,146,31145,"E02003286 E02004483",310
"151479",1,1,1,9.738,4486,268,134,0.01376,1815,148,22792,"E02003286 E02004565",268
"151480",1,1,1,9.34,3712,220,83,0.00889,1741,105,18565,"E02003286 E02004566",220
"151481",1,1,1,7.963,3830,265,166,0.02085,1484,128,37161,"E02003286 E02004568",265
"151482",1,1,1,8.566,3558,215,70,0.00817,1597,95,17739,"E02003286 E02004569",215
"151483",1,1,1,6.693,3254,167,95,0.01419,1248,118,15893,"E02003286 E02004570",167
"151484",1,1,1,5.775,2704,129,79,0.01368,1077,97,15232,"E02003286 E02004571",129
"151493",1,1,1,4.047,1634,95,16,0.00395,754,59,6866,"E02003287 E02003288",95
"151494",1,1,1,7.371,3200,214,35,0.00475,1374,113,16868,"E02003287 E02003289",214
"151495",1,1,1,5.506,2420,120,53,0.00963,1026,79,15108,"E02003287 E02003290",120
"151496",1,1,1,4.389,1706,186,31,0.00706,818,51,12565,"E02003287 E02003291",186
"151497",1,1,1,2.096,904,44,17,0.00811,391,30,7247,"E02003287 E02003292",44
"151498",1,1,1,3.946,1800,100,30,0.0076,736,64,13002,"E02003287 E02003293",100
"151499",1,1,1,1.939,778,37,30,0.01547,361,20,4853,"E02003287 E02003294",37
"151500",1,1,1,3.513,1418,103,29,0.00826,655,38,7493,"E02003287 E02003295",103
"151501",1,1,1,21.125,9212,394,215,0.01018,3938,315,173883,"E02003287 E02004435",394
"151503",1,1,1,22.581,9876,439,224,0.00992,4209,336,186259,"E02003287 E02004438",439
"151504",1,1,1,22.523,10056,599,279,0.01239,4199,366,70295,"E02003287 E02004443",599
"151505",1,1,1,12.936,6150,286,120,0.00928,2411,225,91287,"E02003287 E02004474",286
"151506",1,1,1,11.069,5218,264,112,0.01012,2063,196,19186,"E02003287 E02004477",264
"151508",1,1,1,11.707,5262,316,91,0.00777,2182,178,23957,"E02003287 E02004565",316
"151509",1,1,1,8.054,3220,229,56,0.00695,1501,105,15868,"E02003287 E02004566",229
"151510",1,1,1,7.679,3082,227,57,0.00742,1431,101,15311,"E02003287 E02004569",227
"151511",1,1,1,12.001,5658,304,114,0.0095,2237,204,59649,"E02003287 E02004570",304
"151512",1,1,1,4.843,1874,109,37,0.00764,903,56,11727,"E02003287 E02004572",109
"151522",1,1,1,4.114,1878,127,23,0.00559,767,64,10674,"E02003288 E02003289",127
"151523",1,1,1,2.519,1070,78,23,0.00913,470,32,4558,"E02003288 E02003290",78
"151524",1,1,1,7.825,2980,262,45,0.00575,1459,91,15284,"E02003288 E02003291",262
"151525",1,1,1,2.079,874,85,15,0.00722,388,25,6376,"E02003288 E02003292",85
"151526",1,1,1,1.605,796,40,8,0.00498,299,26,2431,"E02003288 E02003293",40
"151527",1,1,1,3.624,1398,98,32,0.00883,676,32,8865,"E02003288 E02003294",98
"151528",1,1,1,6.381,2544,145,53,0.00831,1189,73,13017,"E02003288 E02003295",145
"151530",1,1,1,15.895,7112,270,182,0.01145,2963,231,151203,"E02003288 E02004430",270
"151531",1,1,1,16.423,7074,272,180,0.01096,3061,234,155763,"E02003288 E02004434",272
"151532",1,1,1,18.482,8114,316,207,0.0112,3445,272,171309,"E02003288 E02004435",316
