"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"257794",1,1,1,8.619,3678,247,44,0.00511,1607,120,13054,"E02006321 E02006330"
"257795",1,1,1,3.948,1896,157,41,0.01039,736,74,7039,"E02006321 E02006331"
"257796",1,1,1,15.281,8912,464,97,0.00635,2849,238,20079,"E02006321 E02006332"
"257797",1,1,1,11.753,7092,359,170,0.01446,2191,202,21820,"E02006321 E02006333"
"257798",1,1,1,10.807,5612,395,99,0.00916,2015,185,17173,"E02006321 E02006342"
"257799",1,1,1,10.944,6552,297,158,0.01444,2040,197,19791,"E02006321 E02006364"
"257800",1,1,1,12.188,7318,330,183,0.01501,2272,232,22554,"E02006321 E02006365"
"257801",1,1,1,16.317,9182,530,68,0.00417,3042,223,19562,"E02006321 E02006399"
"257837",1,1,1,11.145,6106,326,57,0.00511,2078,149,14493,"E02006322 E02006323"
"257838",1,1,1,2.557,1416,101,11,0.0043,477,33,3725,"E02006322 E02006325"
"257839",1,1,1,5.515,3124,211,49,0.00888,1028,96,11566,"E02006322 E02006329"
"257840",1,1,1,9.909,4360,352,63,0.00636,1847,139,15215,"E02006322 E02006330"
"257841",1,1,1,4.27,1888,154,40,0.00937,796,73,7200,"E02006322 E02006331"
"257842",1,1,1,16.571,9594,569,116,0.007,3089,257,22240,"E02006322 E02006332"
"257843",1,1,1,12.075,7084,356,169,0.014,2251,201,21981,"E02006322 E02006333"
"257844",1,1,1,9.441,4954,295,84,0.0089,1760,159,14714,"E02006322 E02006342"
"257845",1,1,1,11.266,6544,294,157,0.01394,2100,196,19952,"E02006322 E02006364"
"257846",1,1,1,25.81,20426,855,123,0.00477,4811,364,33475,"E02006322 E02006463"
"257874",1,1,1,2.173,1106,75,4,0.00184,405,29,3274,"E02006323 E02006324"
"257875",1,1,1,3.164,1776,93,9,0.00284,590,45,5338,"E02006323 E02006326"
"257876",1,1,1,3.441,1666,106,22,0.00639,641,59,5937,"E02006323 E02006327"
"257877",1,1,1,4.759,2614,204,29,0.00609,887,72,6244,"E02006323 E02006328"
"257878",1,1,1,5.998,3676,200,44,0.00734,1118,99,14846,"E02006323 E02006329"
"257879",1,1,1,3.87,2068,142,12,0.0031,721,53,6416,"E02006323 E02006330"
"257880",1,1,1,9.132,5362,292,83,0.00909,1702,143,18352,"E02006323 E02006331"
"257881",1,1,1,5.766,3044,162,51,0.00884,1075,108,10968,"E02006323 E02006332"
"257882",1,1,1,11.427,8488,338,140,0.01225,2130,188,21424,"E02006323 E02006333"
"257883",1,1,1,25.933,26062,946,167,0.00644,4834,388,38048,"E02006323 E02006356"
"257886",1,1,1,16.128,10018,432,200,0.0124,3006,266,31104,"E02006323 E02006364"
"257887",1,1,1,17.372,10784,465,225,0.01295,3238,302,33867,"E02006323 E02006365"
